#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 1 (Sou Matome N2) — Grammar and Usage note type: Grammar, Keigo, Contrast, Contraction, Idiom (Type 2 cards)
<div class="front-main">〜た／なかったことにする</div><div class="front-example-sentence-1">「話さなきゃよかった。」「じゃ、聞かなかったことにしよう。」</div>	<div class="back-main-reading">〜た／なかったことにする</div><div class="back-main-english-explanation">to treat something as if it did/didn't happen</div><div class="back-example-sentence-1-reading">「はなさなきゃよかった。」「じゃ、きかなかったことにしよう。」</div><div class="back-example-sentence-1-english">"I shouldn't have told you." "Okay, then let's pretend I never heard it."</div>	listening::w1 listening::w1d4 jlpt::n2 type::grammar
<div class="front-main">召す／召し上がる</div><div class="front-example-sentence-1">お酒もタバコも召し上がらないんですか。</div><div class="front-example-sentence-2">お酒もタバコもやらないの。</div>	<div class="back-main-reading">めす／めしあがる</div><div class="back-main-english-explanation">keigo for 着る・風邪をひく (wear/catch a cold) or 食べる・飲む・吸う (eat/drink/smoke)</div><div class="back-example-sentence-1-reading">おさけもタバコもめしあがらないんですか。</div><div class="back-example-sentence-1-english">Do you not drink alcohol or smoke at all?</div><div class="back-example-sentence-2-reading">おさけもたばこもやらないの。</div><div class="back-example-sentence-2-english">Do you not drink or smoke?</div>	listening::w1 listening::w1d3 jlpt::n2 type::keigo
<div class="front-main">見える／お見えになる</div><div class="front-example-sentence-1">田中様は2時にお見えになるそうです。</div><div class="front-example-sentence-2">田中さん、2時に来るんだって。</div>	<div class="back-main-reading">みえる／おみえになる</div><div class="back-main-english-explanation">keigo for 来る (come)</div><div class="back-example-sentence-1-reading">たなかさまは2じにおみえになるそうです。</div><div class="back-example-sentence-1-english">I hear Mr. Tanaka will arrive at 2 o'clock.</div><div class="back-example-sentence-2-reading">たなかさん、2じにくるんだって。</div><div class="back-example-sentence-2-english">I hear Tanaka's coming at 2.</div>	listening::w1 listening::w1d3 jlpt::n2 type::keigo
<div class="front-main">おいでだ／おいでになる</div><div class="front-example-sentence-1">京都へはもうおいでになりましたか。</div><div class="front-example-sentence-2">京都へはもう行った？</div>	<div class="back-main-reading">おいでだ／おいでになる</div><div class="back-main-english-explanation">keigo for いる・来る・行く (be/come/go)</div><div class="back-example-sentence-1-reading">きょうとへはもうおいでになりましたか。</div><div class="back-example-sentence-1-english">Have you already been to Kyoto?</div><div class="back-example-sentence-2-reading">きょうとへはもういった？</div><div class="back-example-sentence-2-english">Have you already gone to Kyoto?</div>	listening::w1 listening::w1d3 jlpt::n2 type::keigo
<div class="front-main">お越しだ／お越しになる</div><div class="front-example-sentence-1">新宿からお越しの田中様、正面玄関でお連れ様がお待ちです。</div><div class="front-example-sentence-2">新宿から来た田中さん、玄関で友達が待ってるよ。</div>	<div class="back-main-reading">おこしだ／おこしになる</div><div class="back-main-english-explanation">keigo for 来る (come)</div><div class="back-example-sentence-1-reading">しんじゅくからおこしのたなかさま、しょうめんげんかんでおつれさまがおまちです。</div><div class="back-example-sentence-1-english">Mr. Tanaka, who has come from Shinjuku, your companion is waiting at the main entrance.</div><div class="back-example-sentence-2-reading">しんじゅくからきたたなかさん、げんかんでともだちがまってるよ。</div><div class="back-example-sentence-2-english">Tanaka, who came from Shinjuku, your friend is waiting at the entrance.</div>	listening::w1 listening::w1d3 jlpt::n2 type::keigo
<div class="front-main">存じる／存じ上げる</div><div class="front-example-sentence-1">田中先生のことは存じ上げております。</div><div class="front-example-sentence-2">田中先生のことは知ってるよ。</div>	<div class="back-main-reading">ぞんじる／ぞんじあげる</div><div class="back-main-english-explanation">keigo (humble) for 知る (know)</div><div class="back-example-sentence-1-reading">たなかせんせいのことはぞんじあげております。</div><div class="back-example-sentence-1-english">I do know (of) Professor Tanaka.</div><div class="back-example-sentence-2-reading">たなかせんせいのことはしってるよ。</div><div class="back-example-sentence-2-english">I know Professor Tanaka.</div>	listening::w1 listening::w1d3 jlpt::n2 type::keigo
<div class="front-main">申す</div><div class="front-example-sentence-1">田中と申します。</div><div class="front-example-sentence-2">田中って言います。</div>	<div class="back-main-reading">もうす</div><div class="back-main-english-explanation">keigo (humble) for 言う (say) — e.g. 田中と申します</div><div class="back-example-sentence-1-reading">たなかともうします。</div><div class="back-example-sentence-1-english">My name is Tanaka.</div><div class="back-example-sentence-2-reading">たなかっていいます。</div><div class="back-example-sentence-2-english">My name's Tanaka.</div>	listening::w1 listening::w1d3 jlpt::n2 type::keigo
<div class="front-main">申し上げる</div><div class="front-example-sentence-1">よろしくお願い申し上げます。</div><div class="front-example-sentence-2">よろしくね。</div>	<div class="back-main-reading">もうしあげる</div><div class="back-main-english-explanation">keigo (humble) for する — e.g. よろしくお願い申し上げます</div><div class="back-example-sentence-1-reading">よろしくおねがいもうしあげます。</div><div class="back-example-sentence-1-english">I humbly ask for your kind treatment.</div><div class="back-example-sentence-2-reading">よろしくね。</div><div class="back-example-sentence-2-english">Nice to meet you (thanks in advance).</div>	listening::w1 listening::w1d3 jlpt::n2 type::keigo
<div class="front-main">拝見する／拝読する／拝借する</div><div class="front-example-sentence-1">あの映画は、もう拝見しました。</div><div class="front-example-sentence-2">あの映画、もう見たよ。</div>	<div class="back-main-reading">はいけんする／はいどくする／はいしゃくする</div><div class="back-main-english-explanation">keigo (humble) for 見る／読む／借りる (see/read/borrow)</div><div class="back-example-sentence-1-reading">あのえいがは、もうはいけんしました。</div><div class="back-example-sentence-1-english">I have already seen that movie.</div><div class="back-example-sentence-2-reading">あのえいが、もうみたよ。</div><div class="back-example-sentence-2-english">I already saw that movie.</div>	listening::w1 listening::w1d3 jlpt::n2 type::keigo
<div class="front-main">恐れ入ります</div><div class="front-example-sentence-1">「何か落としましたよ。」「あ、恐れ入ります。」</div><div class="front-example-sentence-2">「何か落としたよ。」「あ、ごめん、ありがとう。」</div>	<div class="back-main-reading">おそれいります</div><div class="back-main-english-explanation">humble expression of thanks/apology — used e.g. when someone points out you dropped something</div><div class="back-example-sentence-1-reading">「なにかおとしましたよ。」「あ、おそれいります。」</div><div class="back-example-sentence-1-english">"You dropped something." "Oh, thank you so much."</div><div class="back-example-sentence-2-reading">「なにかおとしたよ。」「あ、ごめん、ありがとう。」</div><div class="back-example-sentence-2-english">"You dropped something." "Oh, sorry, thanks."</div>	listening::w1 listening::w1d3 jlpt::n2 type::keigo
<div class="front-main">主張 ↔ 出張</div><div class="front-example-sentence-1">彼は自分の意見を強く主張した。</div><div class="front-example-sentence-2">来週は東京へ出張に行きます。</div>	<div class="back-main-reading">しゅちょう ↔ しゅっちょう</div><div class="back-main-english">assert/claim ↔ business trip</div><div class="back-example-sentence-1-reading">かれはじぶんのいけんをつよくしゅちょうした。</div><div class="back-example-sentence-1-english">He strongly asserted his own opinion.</div><div class="back-example-sentence-2-reading">らいしゅうはとうきょうへしゅっちょうにいきます。</div><div class="back-example-sentence-2-english">I am going on a business trip to Tokyo next week.</div>	listening::w1 listening::w1d1 jlpt::n2 type::contrast
<div class="front-main">事故 ↔ 実行</div><div class="front-example-sentence-1">高速道路で事故が起きた。</div><div class="front-example-sentence-2">彼はついに計画を実行に移した。</div>	<div class="back-main-reading">じこ ↔ じっこう</div><div class="back-main-english">accident ↔ carry out</div><div class="back-example-sentence-1-reading">こうそくどうろでじこがおきた。</div><div class="back-example-sentence-1-english">An accident occurred on the highway.</div><div class="back-example-sentence-2-reading">かれはついにけいかくをじっこうにうつした。</div><div class="back-example-sentence-2-english">He finally put the plan into action.</div>	listening::w1 listening::w1d1 jlpt::n2 type::contrast
<div class="front-main">故郷 ↔ 国境</div><div class="front-example-sentence-1">彼はもうすぐ故郷に帰る。</div><div class="front-example-sentence-2">この川が両国の国境になっている。</div>	<div class="back-main-reading">こきょう ↔ こっきょう</div><div class="back-main-english">hometown ↔ national border</div><div class="back-example-sentence-1-reading">かれはもうすぐこきょうにかえる。</div><div class="back-example-sentence-1-english">He'll return to his hometown soon.</div><div class="back-example-sentence-2-reading">このかわがりょうこくのこっきょうになっている。</div><div class="back-example-sentence-2-english">This river forms the border between the two countries.</div>	listening::w1 listening::w1d1 jlpt::n2 type::contrast
<div class="front-main">種類 ↔ 書類</div><div class="front-example-sentence-1">この店ではいろいろな種類のパンを売っている。</div><div class="front-example-sentence-2">明日までにこの書類を提出してください。</div>	<div class="back-main-reading">しゅるい ↔ しょるい</div><div class="back-main-english">kind/type ↔ documents</div><div class="back-example-sentence-1-reading">このみせではいろいろなしゅるいのパンをうっている。</div><div class="back-example-sentence-1-english">This shop sells many kinds of bread.</div><div class="back-example-sentence-2-reading">あしたまでにこのしょるいをていしゅつしてください。</div><div class="back-example-sentence-2-english">Please submit this document by tomorrow.</div>	listening::w1 listening::w1d1 jlpt::n2 type::contrast
<div class="front-main">資料 ↔ 治療</div><div class="front-example-sentence-1">会議の前に資料を準備した。</div><div class="front-example-sentence-2">彼は病院で治療を受けている。</div>	<div class="back-main-reading">しりょう ↔ ちりょう</div><div class="back-main-english">materials/data ↔ medical treatment</div><div class="back-example-sentence-1-reading">かいぎのまえにしりょうをじゅんびした。</div><div class="back-example-sentence-1-english">I prepared the materials before the meeting.</div><div class="back-example-sentence-2-reading">かれはびょういんでちりょうをうけている。</div><div class="back-example-sentence-2-english">He is receiving treatment at the hospital.</div>	listening::w1 listening::w1d1 jlpt::n2 type::contrast
<div class="front-main">観光 ↔ 環境</div><div class="front-example-sentence-1">京都は観光で有名な街だ。</div><div class="front-example-sentence-2">環境を守ることは大切だ。</div>	<div class="back-main-reading">かんこう ↔ かんきょう</div><div class="back-main-english">sightseeing ↔ environment</div><div class="back-example-sentence-1-reading">きょうとはかんこうでゆうめいなまちだ。</div><div class="back-example-sentence-1-english">Kyoto is a city famous for sightseeing.</div><div class="back-example-sentence-2-reading">かんきょうをまもることはたいせつだ。</div><div class="back-example-sentence-2-english">Protecting the environment is important.</div>	listening::w1 listening::w1d1 jlpt::n2 type::contrast
<div class="front-main">健康 ↔ 研究</div><div class="front-example-sentence-1">毎日運動することは健康にいい。</div><div class="front-example-sentence-2">大学で新しい薬の研究をしている。</div>	<div class="back-main-reading">けんこう ↔ けんきゅう</div><div class="back-main-english">health ↔ research</div><div class="back-example-sentence-1-reading">まいにちうんどうすることはけんこうにいい。</div><div class="back-example-sentence-1-english">Exercising every day is good for your health.</div><div class="back-example-sentence-2-reading">だいがくであたらしいくすりのけんきゅうをしている。</div><div class="back-example-sentence-2-english">I am researching a new medicine at university.</div>	listening::w1 listening::w1d1 jlpt::n2 type::contrast
<div class="front-main">わかんない</div><div class="front-example-sentence-1">何を言っているのか、全然わかんない。</div><div class="front-example-sentence-2">何を言っているのか、全然わからない。</div>	<div class="back-main-reading">わからない</div><div class="back-main-english-explanation">casual contraction of ら・り・る・れ・に・の → ん</div><div class="back-example-sentence-1-reading">なにをいっているのか、ぜんぜんわかんない。</div><div class="back-example-sentence-1-english">I don't understand at all what you're saying.</div><div class="back-example-sentence-2-reading">なにをいっているのか、ぜんぜんわからない。</div><div class="back-example-sentence-2-english">I don't understand at all what you're saying.</div>	listening::w1 listening::w1d1 jlpt::n2 type::contraction
<div class="front-main">見てる</div><div class="front-example-sentence-1">今、テレビを見てる。</div><div class="front-example-sentence-2">今、テレビを見ている。</div>	<div class="back-main-reading">見ている</div><div class="back-main-english-explanation">casual contraction of ている → てる</div><div class="back-example-sentence-1-reading">いま、テレビをみてる。</div><div class="back-example-sentence-1-english">I'm watching TV right now.</div><div class="back-example-sentence-2-reading">いま、テレビをみている。</div><div class="back-example-sentence-2-english">I'm watching TV right now.</div>	listening::w1 listening::w1d1 jlpt::n2 type::contraction
<div class="front-main">置いとく</div><div class="front-example-sentence-1">荷物はそこに置いとくね。</div><div class="front-example-sentence-2">荷物はそこに置いておくね。</div>	<div class="back-main-reading">置いておく</div><div class="back-main-english-explanation">casual contraction of ておく → とく</div><div class="back-example-sentence-1-reading">にもつはそこにおいとくね。</div><div class="back-example-sentence-1-english">I'll leave the luggage there, okay?</div><div class="back-example-sentence-2-reading">にもつはそこにおいておくね。</div><div class="back-example-sentence-2-english">I'll leave the luggage there, okay?</div>	listening::w1 listening::w1d1 jlpt::n2 type::contraction
<div class="front-main">見せたげる</div><div class="front-example-sentence-1">写真、あとで見せたげる。</div><div class="front-example-sentence-2">写真、あとで見せてあげる。</div>	<div class="back-main-reading">見せてあげる</div><div class="back-main-english-explanation">casual contraction of てあげる → たげる</div><div class="back-example-sentence-1-reading">しゃしん、あとでみせたげる。</div><div class="back-example-sentence-1-english">I'll show you the photo later.</div><div class="back-example-sentence-2-reading">しゃしん、あとでみせてあげる。</div><div class="back-example-sentence-2-english">I'll show you the photo later.</div>	listening::w1 listening::w1d1 jlpt::n2 type::contraction
<div class="front-main">食べちゃいけない</div><div class="front-example-sentence-1">これは食べちゃいけないよ。</div><div class="front-example-sentence-2">これは食べてはいけないよ。</div>	<div class="back-main-reading">食べてはいけない</div><div class="back-main-english-explanation">casual contraction of ては → ちゃ</div><div class="back-example-sentence-1-reading">これはたべちゃいけないよ。</div><div class="back-example-sentence-1-english">You mustn't eat this.</div><div class="back-example-sentence-2-reading">これはたべてはいけないよ。</div><div class="back-example-sentence-2-english">You mustn't eat this.</div>	listening::w1 listening::w1d1 jlpt::n2 type::contraction
<div class="front-main">飲んじゃだめ</div><div class="front-example-sentence-1">お酒を飲んじゃだめだよ。</div><div class="front-example-sentence-2">お酒を飲んではだめだよ。</div>	<div class="back-main-reading">飲んではだめ</div><div class="back-main-english-explanation">casual contraction of では → じゃ</div><div class="back-example-sentence-1-reading">おさけをのんじゃだめだよ。</div><div class="back-example-sentence-1-english">You mustn't drink alcohol.</div><div class="back-example-sentence-2-reading">おさけをのんではだめだよ。</div><div class="back-example-sentence-2-english">You mustn't drink alcohol.</div>	listening::w1 listening::w1d1 jlpt::n2 type::contraction
<div class="front-main">行かなけりゃ</div><div class="front-example-sentence-1">もうそろそろ行かなけりゃ。</div><div class="front-example-sentence-2">もうそろそろ行かなければ。</div>	<div class="back-main-reading">行かなければ</div><div class="back-main-english-explanation">casual contraction of ければ → けりゃ</div><div class="back-example-sentence-1-reading">もうそろそろいかなけりゃ。</div><div class="back-example-sentence-1-english">I really have to get going soon.</div><div class="back-example-sentence-2-reading">もうそろそろいかなければ。</div><div class="back-example-sentence-2-english">I really have to get going soon.</div>	listening::w1 listening::w1d1 jlpt::n2 type::contraction
<div class="front-main">晴れるって</div><div class="front-example-sentence-1">天気予報によると、明日は晴れるって。</div><div class="front-example-sentence-2">天気予報によると、明日は晴れると。</div>	<div class="back-main-reading">晴れると</div><div class="back-main-english-explanation">casual contraction of と → って</div><div class="back-example-sentence-1-reading">てんきよほうによると、あしたははれるって。</div><div class="back-example-sentence-1-english">According to the weather forecast, it'll be sunny tomorrow.</div><div class="back-example-sentence-2-reading">てんきよほうによると、あしたははれると。</div><div class="back-example-sentence-2-english">According to the weather forecast, it'll be sunny tomorrow.</div>	listening::w1 listening::w1d1 jlpt::n2 type::contraction
<div class="front-main">そんなこと言ったって</div><div class="front-example-sentence-1">そんなこと言ったって、もう遅いよ。</div><div class="front-example-sentence-2">そんなこと言っても、もう遅いよ。</div>	<div class="back-main-reading">そんなこと言っても</div><div class="back-main-english-explanation">casual contraction of ても → たって</div><div class="back-example-sentence-1-reading">そんなこといったって、もうおそいよ。</div><div class="back-example-sentence-1-english">Even if you say that, it's too late now.</div><div class="back-example-sentence-2-reading">そんなこといっても、もうおそいよ。</div><div class="back-example-sentence-2-english">Even if you say that, it's too late now.</div>	listening::w1 listening::w1d1 jlpt::n2 type::contraction
<div class="front-main">急いだって</div><div class="front-example-sentence-1">今から急いだって、間に合わないよ。</div><div class="front-example-sentence-2">今から急いでも、間に合わないよ。</div>	<div class="back-main-reading">急いでも</div><div class="back-main-english-explanation">casual contraction of でも → だって</div><div class="back-example-sentence-1-reading">いまからいそいだって、まにあわないよ。</div><div class="back-example-sentence-1-english">Even if you hurry now, you won't make it in time.</div><div class="back-example-sentence-2-reading">いまからいそいでも、まにあわないよ。</div><div class="back-example-sentence-2-english">Even if you hurry now, you won't make it in time.</div>	listening::w1 listening::w1d1 jlpt::n2 type::contraction
<div class="front-main">それはそれは</div><div class="front-example-sentence-1">「これ、お土産です。少しですが。」「それはそれは、どうもありがとうございます。」</div>	<div class="back-main-reading">それはそれは</div><div class="back-main-english-explanation">an expression of thanks when receiving a small gift (＝それはどうもありがとう)</div><div class="back-example-sentence-1-reading">「これ、おみやげです。すこしですが。」「それはそれは、どうもありがとうございます。」</div><div class="back-example-sentence-1-english">"Here, this is a souvenir, just a little something." "Oh, how kind — thank you very much."</div>	listening::w1 listening::w1d4 jlpt::n2 type::idiom
<div class="front-main">どうせ</div><div class="front-example-sentence-1">どうせ最後まで読まないんだから、その本は買わなくていいよ。</div>	<div class="back-main-reading">どうせ</div><div class="back-main-english-explanation">a sense of resignation/giving up ("it's no use anyway...")</div><div class="back-example-sentence-1-reading">どうせさいごまでよまないんだから、そのほんはかわなくていいよ。</div><div class="back-example-sentence-1-english">You're not going to read it to the end anyway, so you don't need to buy that book.</div>	listening::w1 listening::w1d4 jlpt::n2 type::idiom
<div class="front-main">どうだか</div><div class="front-example-sentence-1">「今度こそ、続けるからね。」「どうだか。」</div>	<div class="back-main-reading">どうだか</div><div class="back-main-english-explanation">a sense of distrust/skepticism ("I doubt it...")</div><div class="back-example-sentence-1-reading">「こんどこそ、つづけるからね。」「どうだか。」</div><div class="back-example-sentence-1-english">"This time I'll really keep it up." "I doubt it."</div>	listening::w1 listening::w1d4 jlpt::n2 type::idiom
<div class="front-main">そこをなんとか</div><div class="front-example-sentence-1">「これが、ぎりぎりの線ですね。」「そこをなんとか。」</div>	<div class="back-main-reading">そこをなんとか</div><div class="back-main-english-explanation">pleading for an unreasonable favor ("please, somehow...")</div><div class="back-example-sentence-1-reading">「これが、ぎりぎりのせんですね。」「そこをなんとか。」</div><div class="back-example-sentence-1-english">"This is the absolute limit we can offer." "Please, somehow."</div>	listening::w1 listening::w1d4 jlpt::n2 type::idiom
<div class="front-main">また、そのうちに</div><div class="front-example-sentence-1">「温泉でも行きましょうよ。」「また、そのうちにね。」</div>	<div class="back-main-reading">また、そのうちに</div><div class="back-main-english-explanation">a vague non-committal reply, often used to decline politely without saying no directly</div><div class="back-example-sentence-1-reading">「おんせんでもいきましょうよ。」「また、そのうちにね。」</div><div class="back-example-sentence-1-english">"Let's go to a hot spring sometime." "Yeah, sometime soon."</div>	listening::w1 listening::w1d4 jlpt::n2 type::idiom
<div class="front-main">あいにく</div><div class="front-example-sentence-1">主人はあいにく、ただいま留守にしております。</div>	<div class="back-main-reading">あいにく</div><div class="back-main-english-explanation">unfortunately</div><div class="back-example-sentence-1-reading">しゅじんはあいにく、ただいまるすにしております。</div><div class="back-example-sentence-1-english">My husband is unfortunately out at the moment.</div>	listening::w1 listening::w1d4 jlpt::n2 type::idiom
<div class="front-main">張り切る</div><div class="front-example-sentence-1">新しい仕事が決まって、彼はとても張り切っている。</div>	<div class="back-main-reading">はりきる</div><div class="back-main-english-explanation">to be eager/fired up</div><div class="back-example-sentence-1-reading">あたらしいしごとがきまって、かれはとてもはりきっている。</div><div class="back-example-sentence-1-english">He landed a new job and is very fired up about it.</div>	listening::w1 listening::w1d4 jlpt::n2 type::idiom
<div class="front-main">ぎりぎりの線</div><div class="front-example-sentence-1">これが、ぎりぎりの線ですね。</div>	<div class="back-main-reading">ぎりぎりのせん</div><div class="back-main-english-explanation">the absolute limit of what can be offered/accepted</div><div class="back-example-sentence-1-reading">これが、ぎりぎりのせんですね。</div><div class="back-example-sentence-1-english">This is the absolute limit of what we can offer.</div>	listening::w1 listening::w1d4 jlpt::n2 type::idiom
<div class="front-main">〜させていただきます</div><div class="front-example-sentence-1">風邪気味なので、今日は休ませていただきます。</div>	<div class="back-main-reading">〜させていただきます</div><div class="back-main-english-explanation">a humble expression for "I will (humbly) do X" — asks permission and expresses gratitude for being allowed to; attaches to a verb's causative form + いただきます</div><div class="back-example-sentence-1-reading">かぜぎみなので、きょうはやすませていただきます。</div><div class="back-example-sentence-1-english">Since I have a slight cold, I will humbly take the day off.</div>	grammar::w1 grammar::w1d7 jlpt::n2 type::grammar
<div class="front-main">ご存知</div><div class="front-example-sentence-1">あの方をご存知ですか。</div><div class="front-example-sentence-2">あの人、知ってる？</div>	<div class="back-main-reading">ごぞんじ</div><div class="back-main-english-explanation">keigo (respectful, about the listener/another person) for 知っている — the respectful counterpart to the humble 存じる／存じ上げる, which refers to oneself knowing</div><div class="back-example-sentence-1-reading">あのかたをごぞんじですか。</div><div class="back-example-sentence-1-english">Do you know that person?</div><div class="back-example-sentence-2-reading">あのひと、しってる？</div><div class="back-example-sentence-2-english">Do you know that person?</div>	listening::w1 listening::w1d3 jlpt::n2 type::keigo
<div class="front-main">やっぱり</div><div class="front-example-sentence-1">「何、その服の組み合わせ。変だよ。」「やっぱり？」</div>	<div class="back-main-reading">やっぱり</div><div class="back-main-english-explanation">"as expected / I knew it" — confirms a suspicion the speaker already had</div><div class="back-example-sentence-1-reading">「なに、そのふくのくみあわせ。へんだよ。」「やっぱり？」</div><div class="back-example-sentence-1-english">"What's with that outfit combination? It's weird." "I knew it (was weird)?"</div>	listening::w1 listening::w1d4 jlpt::n2 type::idiom
