#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 5 (Sou Matome N2) — Japanese vocabulary: Kanji/Vocabulary/Reading/Listening words
<div class="front-main">防ぐ</div><div class="front-example-sentence-1">マスクで風邪を防ぐ。</div>	<div class="back-main-reading">ふせぐ</div><div class="back-main-english">Prevent</div><div class="back-example-sentence-1-reading">マスクでかぜをふせぐ。</div><div class="back-example-sentence-1-english">I prevent colds by wearing a mask.</div>	kanji::w5 kanji::w5d3 jlpt::n2
<div class="front-main">磨く</div><div class="front-example-sentence-1">寝る前に歯を磨く。</div>	<div class="back-main-reading">みがく</div><div class="back-main-english">Polish/brush</div><div class="back-example-sentence-1-reading">ねるまえにはをみがく。</div><div class="back-example-sentence-1-english">I brush my teeth before going to bed.</div>	kanji::w5 kanji::w5d3 jlpt::n2
<div class="front-main">歯磨き</div><div class="front-example-sentence-1">食後の歯磨きを忘れないでください。</div>	<div class="back-main-reading">はみがき</div><div class="back-main-english">Tooth brushing</div><div class="back-example-sentence-1-reading">しょくごのはみがきをわすれないでください。</div><div class="back-example-sentence-1-english">Don't forget to brush your teeth after meals.</div>	kanji::w5 kanji::w5d3 jlpt::n2
<div class="front-main">抜群</div><div class="front-example-sentence-1">彼女の成績は抜群だ。</div>	<div class="back-main-reading">ばつぐん</div><div class="back-main-english">Outstanding/unrivaled</div><div class="back-example-sentence-1-reading">かのじょのせいせきはばつぐんだ。</div><div class="back-example-sentence-1-english">Her grades are outstanding.</div>	kanji::w5 kanji::w5d3 jlpt::n2
<div class="front-main">抜く</div><div class="front-example-sentence-1">虫歯を抜いてもらった。</div>	<div class="back-main-reading">ぬく</div><div class="back-main-english">Remove/extract/omit</div><div class="back-example-sentence-1-reading">むしばをぬいてもらった。</div><div class="back-example-sentence-1-english">I had the decayed tooth extracted.</div>	kanji::w5 kanji::w5d3 jlpt::n2
<div class="front-main">抜ける</div><div class="front-example-sentence-1">最近、髪の毛が抜けやすい。</div>	<div class="back-main-reading">ぬける</div><div class="back-main-english">Fall out/be missing</div><div class="back-example-sentence-1-reading">さいきん、かみのけがぬけやすい。</div><div class="back-example-sentence-1-english">My hair has been falling out easily lately.</div>	kanji::w5 kanji::w5d3 jlpt::n2
<div class="front-main">追い抜く</div><div class="front-example-sentence-1">マラソンで前の選手を追い抜いた。</div>	<div class="back-main-reading">おいぬく</div><div class="back-main-english">Leave behind/overtake</div><div class="back-example-sentence-1-reading">マラソンでまえのせんしゅをおいぬいた。</div><div class="back-example-sentence-1-english">I overtook the runner ahead of me in the marathon.</div>	kanji::w5 kanji::w5d3 jlpt::n2
<div class="front-main">悩む</div><div class="front-example-sentence-1">進路について悩んでいる。</div>	<div class="back-main-reading">なやむ</div><div class="back-main-english">Worry</div><div class="back-example-sentence-1-reading">しんろについてなやんでいる。</div><div class="back-example-sentence-1-english">I'm worrying about my career path.</div>	kanji::w5 kanji::w5d3 jlpt::n2
<div class="front-main">悩み</div><div class="front-example-sentence-1">友達に悩みを相談した。</div>	<div class="back-main-reading">なやみ</div><div class="back-main-english">A worry/distress</div><div class="back-example-sentence-1-reading">ともだちになやみをそうだんした。</div><div class="back-example-sentence-1-english">I consulted a friend about my worries.</div>	kanji::w5 kanji::w5d3 jlpt::n2
<div class="front-main">髪</div><div class="front-example-sentence-1">彼女は髪を短く切った。</div>	<div class="back-main-reading">かみ</div><div class="back-main-english">Hair</div><div class="back-example-sentence-1-reading">かのじょはかみをみじかくきった。</div><div class="back-example-sentence-1-english">She cut her hair short.</div>	kanji::w5 kanji::w5d3 jlpt::n2
<div class="front-main">白髪</div><div class="front-example-sentence-1">最近、白髪が増えてきた。</div>	<div class="back-main-reading">しらが</div><div class="back-main-english">White/gray hair</div><div class="back-example-sentence-1-reading">さいきん、しらががふえてきた。</div><div class="back-example-sentence-1-english">My gray hair has been increasing recently.</div>	kanji::w5 kanji::w5d3 jlpt::n2
<div class="front-main">髪の毛</div><div class="front-example-sentence-1">服に髪の毛が一本ついていた。</div>	<div class="back-main-reading">かみのけ</div><div class="back-main-english">A hair</div><div class="back-example-sentence-1-reading">ふくにかみのけがいっぽんついていた。</div><div class="back-example-sentence-1-english">There was a single hair stuck to my clothes.</div>	kanji::w5 kanji::w5d3 jlpt::n2
<div class="front-main">名刺</div><div class="front-example-sentence-1">初対面の人と名刺を交換した。</div>	<div class="back-main-reading">めいし</div><div class="back-main-english">Name card</div><div class="back-example-sentence-1-reading">しょたいめんのひととめいしをこうかんした。</div><div class="back-example-sentence-1-english">I exchanged business cards with someone I met for the first time.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">刺激</div><div class="front-example-sentence-1">新しい環境はいい刺激になる。</div>	<div class="back-main-reading">しげき</div><div class="back-main-english">Stimulus</div><div class="back-example-sentence-1-reading">あたらしいかんきょうはいいしげきになる。</div><div class="back-example-sentence-1-english">A new environment provides good stimulation.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">刺す</div><div class="front-example-sentence-1">蜂に刺された。</div>	<div class="back-main-reading">さす</div><div class="back-main-english">Stab</div><div class="back-example-sentence-1-reading">はちにさされた。</div><div class="back-example-sentence-1-english">I was stung by a bee.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">刺さる</div><div class="front-example-sentence-1">指にとげが刺さった。</div>	<div class="back-main-reading">ささる</div><div class="back-main-english">Be pierced</div><div class="back-example-sentence-1-reading">ゆびにとげがささった。</div><div class="back-example-sentence-1-english">A splinter got stuck in my finger.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">肩</div><div class="front-example-sentence-1">長時間座っていて肩がこった。</div>	<div class="back-main-reading">かた</div><div class="back-main-english">Shoulder</div><div class="back-example-sentence-1-reading">ちょうじかんすわっていてかたがこった。</div><div class="back-example-sentence-1-english">My shoulders got stiff from sitting for a long time.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">肩書き</div><div class="front-example-sentence-1">名刺に肩書きを書いた。</div>	<div class="back-main-reading">かたがき</div><div class="back-main-english">Title</div><div class="back-example-sentence-1-reading">めいしにかたがきをかいた。</div><div class="back-example-sentence-1-english">I wrote my title on the business card.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">腰痛</div><div class="front-example-sentence-1">腰痛がひどくて病院に行った。</div>	<div class="back-main-reading">ようつう</div><div class="back-main-english">Lower backache</div><div class="back-example-sentence-1-reading">ようつうがひどくてびょういんにいった。</div><div class="back-example-sentence-1-english">My lower back pain was so bad I went to the hospital.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">腰</div><div class="front-example-sentence-1">重い荷物を持って腰を痛めた。</div>	<div class="back-main-reading">こし</div><div class="back-main-english">Waist/hip</div><div class="back-example-sentence-1-reading">おもいにもつをもってこしをいためた。</div><div class="back-example-sentence-1-english">I hurt my back carrying a heavy load.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">腰掛ける</div><div class="front-example-sentence-1">ベンチに腰掛けて休んだ。</div>	<div class="back-main-reading">こしかける</div><div class="back-main-english">Sit</div><div class="back-example-sentence-1-reading">ベンチにこしかけてやすんだ。</div><div class="back-example-sentence-1-english">I sat on the bench and rested.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">腰掛け</div><div class="front-example-sentence-1">公園に木の腰掛けがある。</div>	<div class="back-main-reading">こしかけ</div><div class="back-main-english">Chair/seat</div><div class="back-example-sentence-1-reading">こうえんにきのこしかけがある。</div><div class="back-example-sentence-1-english">There's a wooden seat in the park.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">関節</div><div class="front-example-sentence-1">年をとると関節が痛くなる。</div>	<div class="back-main-reading">かんせつ</div><div class="back-main-english">Joint</div><div class="back-example-sentence-1-reading">としをとるとかんせつがいたくなる。</div><div class="back-example-sentence-1-english">Joints hurt more as you get older.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">調節</div><div class="front-example-sentence-1">エアコンの温度を調節した。</div>	<div class="back-main-reading">ちょうせつ</div><div class="back-main-english">Adjustment</div><div class="back-example-sentence-1-reading">エアコンのおんどをちょうせつした。</div><div class="back-example-sentence-1-english">I adjusted the air conditioner's temperature.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">節約</div><div class="front-example-sentence-1">電気代を節約するようにしている。</div>	<div class="back-main-reading">せつやく</div><div class="back-main-english">Thrift</div><div class="back-example-sentence-1-reading">でんきだいをせつやくするようにしている。</div><div class="back-example-sentence-1-english">I try to save on electricity costs.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">節</div><div class="front-example-sentence-1">この木の板には節が多い。</div>	<div class="back-main-reading">ふし</div><div class="back-main-english">Knot in wood/joint</div><div class="back-example-sentence-1-reading">このきのいたにはふしがおおい。</div><div class="back-example-sentence-1-english">This wooden board has many knots.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">神話</div><div class="front-example-sentence-1">ギリシャ神話を読むのが好きだ。</div>	<div class="back-main-reading">しんわ</div><div class="back-main-english">Myth</div><div class="back-example-sentence-1-reading">ギリシャしんわをよむのがすきだ。</div><div class="back-example-sentence-1-english">I like reading Greek mythology.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">神道</div><div class="front-example-sentence-1">神道は日本の伝統的な宗教だ。</div>	<div class="back-main-reading">しんとう</div><div class="back-main-english">Shintoism</div><div class="back-example-sentence-1-reading">しんとうはにほんのでんとうてきなしゅうきょうだ。</div><div class="back-example-sentence-1-english">Shinto is a traditional religion of Japan.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">神経</div><div class="front-example-sentence-1">彼は神経が細やかな人だ。</div>	<div class="back-main-reading">しんけい</div><div class="back-main-english">Nerve</div><div class="back-example-sentence-1-reading">かれはしんけいがこまやかなひとだ。</div><div class="back-example-sentence-1-english">He is a person with delicate nerves.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">神社</div><div class="front-example-sentence-1">お正月に神社にお参りした。</div>	<div class="back-main-reading">じんじゃ</div><div class="back-main-english">Shrine</div><div class="back-example-sentence-1-reading">おしょうがつにじんじゃにおまいりした。</div><div class="back-example-sentence-1-english">I visited a shrine on New Year's Day.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">神様</div><div class="front-example-sentence-1">神様にお願いごとをした。</div>	<div class="back-main-reading">かみさま</div><div class="back-main-english">God</div><div class="back-example-sentence-1-reading">かみさまにおねがいごとをした。</div><div class="back-example-sentence-1-english">I made a wish to the gods.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">頭痛</div><div class="front-example-sentence-1">頭痛がひどいので薬を飲んだ。</div>	<div class="back-main-reading">ずつう</div><div class="back-main-english">Headache</div><div class="back-example-sentence-1-reading">ずつうがひどいのでくすりをのんだ。</div><div class="back-example-sentence-1-english">I had a bad headache, so I took medicine.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">苦痛</div><div class="front-example-sentence-1">長時間の会議は苦痛だった。</div>	<div class="back-main-reading">くつう</div><div class="back-main-english">Pain/suffering</div><div class="back-example-sentence-1-reading">ちょうじかんのかいぎはくつうだった。</div><div class="back-example-sentence-1-english">The long meeting was painful.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">痛い</div><div class="front-example-sentence-1">歯が痛くて眠れなかった。</div>	<div class="back-main-reading">いたい</div><div class="back-main-english">Sore/painful</div><div class="back-example-sentence-1-reading">はがいたくてねむれなかった。</div><div class="back-example-sentence-1-english">My tooth hurt so much I couldn't sleep.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">痛む</div><div class="front-example-sentence-1">けがをしたところがまだ痛む。</div>	<div class="back-main-reading">いたむ</div><div class="back-main-english">Ache/hurt</div><div class="back-example-sentence-1-reading">けがをしたところがまだいたむ。</div><div class="back-example-sentence-1-english">The injured spot still hurts.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">入浴</div><div class="front-example-sentence-1">毎晩入浴してから寝る。</div>	<div class="back-main-reading">にゅうよく</div><div class="back-main-english">Bathing</div><div class="back-example-sentence-1-reading">まいばんにゅうよくしてからねる。</div><div class="back-example-sentence-1-english">I take a bath every night before sleeping.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">浴室</div><div class="front-example-sentence-1">浴室を掃除した。</div>	<div class="back-main-reading">よくしつ</div><div class="back-main-english">Bathroom</div><div class="back-example-sentence-1-reading">よくしつをそうじした。</div><div class="back-example-sentence-1-english">I cleaned the bathroom.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">海水浴</div><div class="front-example-sentence-1">夏休みに海水浴に行った。</div>	<div class="back-main-reading">かいすいよく</div><div class="back-main-english">Sea bathing</div><div class="back-example-sentence-1-reading">なつやすみにかいすいよくにいった。</div><div class="back-example-sentence-1-english">I went sea bathing during summer vacation.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">浴衣</div><div class="front-example-sentence-1">お祭りに浴衣を着て行った。</div>	<div class="back-main-reading">ゆかた</div><div class="back-main-english">Summer kimono</div><div class="back-example-sentence-1-reading">おまつりにゆかたをきていった。</div><div class="back-example-sentence-1-english">I went to the festival wearing a yukata.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">浴びる</div><div class="front-example-sentence-1">朝シャワーを浴びる。</div>	<div class="back-main-reading">あびる</div><div class="back-main-english">Pour water over oneself/soak up</div><div class="back-example-sentence-1-reading">あさシャワーをあびる。</div><div class="back-example-sentence-1-english">I take a shower in the morning.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">目的</div><div class="front-example-sentence-1">留学の目的は語学の向上だ。</div>	<div class="back-main-reading">もくてき</div><div class="back-main-english">Aim/purpose</div><div class="back-example-sentence-1-reading">りゅうがくのもくてきはごがくのこうじょうだ。</div><div class="back-example-sentence-1-english">The purpose of studying abroad is to improve language skills.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">具体的</div><div class="front-example-sentence-1">もっと具体的な例を挙げてください。</div>	<div class="back-main-reading">ぐたいてきな</div><div class="back-main-english">Concrete/specific</div><div class="back-example-sentence-1-reading">もっとぐたいてきなれいをあげてください。</div><div class="back-example-sentence-1-english">Please give a more concrete example.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">的確</div><div class="front-example-sentence-1">彼は的確な判断をする人だ。</div>	<div class="back-main-reading">てきかくな</div><div class="back-main-english">Accurate/exact</div><div class="back-example-sentence-1-reading">かれはてきかくなはんだんをするひとだ。</div><div class="back-example-sentence-1-english">He is a person who makes accurate judgments.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">汗</div><div class="front-example-sentence-1">運動をして汗をかいた。</div>	<div class="back-main-reading">あせ</div><div class="back-main-english">Perspiration/sweat</div><div class="back-example-sentence-1-reading">うんどうをしてあせをかいた。</div><div class="back-example-sentence-1-english">I exercised and worked up a sweat.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">医師</div><div class="front-example-sentence-1">彼は大学病院の医師だ。</div>	<div class="back-main-reading">いし</div><div class="back-main-english">Doctor</div><div class="back-example-sentence-1-reading">かれはだいがくびょういんのいしだ。</div><div class="back-example-sentence-1-english">He is a doctor at a university hospital.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">教師</div><div class="front-example-sentence-1">姉は中学校の教師をしている。</div>	<div class="back-main-reading">きょうし</div><div class="back-main-english">Teacher</div><div class="back-example-sentence-1-reading">あねはちゅうがっこうのきょうしをしている。</div><div class="back-example-sentence-1-english">My older sister is a junior high school teacher.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">技師</div><div class="front-example-sentence-1">兄はソフトウェアの技師だ。</div>	<div class="back-main-reading">ぎし</div><div class="back-main-english">Engineer</div><div class="back-example-sentence-1-reading">あにはソフトウェアのぎしだ。</div><div class="back-example-sentence-1-english">My older brother is a software engineer.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">相談</div><div class="front-example-sentence-1">進路について先生に相談した。</div>	<div class="back-main-reading">そうだん</div><div class="back-main-english">Consultation</div><div class="back-example-sentence-1-reading">しんろについてせんせいにそうだんした。</div><div class="back-example-sentence-1-english">I consulted my teacher about my career path.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">冗談</div><div class="front-example-sentence-1">彼はいつも冗談を言って笑わせる。</div>	<div class="back-main-reading">じょうだん</div><div class="back-main-english">Joke</div><div class="back-example-sentence-1-reading">かれはいつもじょうだんをいってわらわせる。</div><div class="back-example-sentence-1-english">He always makes jokes and makes people laugh.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">会談</div><div class="front-example-sentence-1">両国の首脳が会談を行った。</div>	<div class="back-main-reading">かいだん</div><div class="back-main-english">Conference/talks</div><div class="back-example-sentence-1-reading">りょうこくのしゅのうがかいだんをおこなった。</div><div class="back-example-sentence-1-english">The leaders of the two countries held talks.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">乾燥</div><div class="front-example-sentence-1">冬は空気が乾燥する。</div>	<div class="back-main-reading">かんそう</div><div class="back-main-english">Dryness</div><div class="back-example-sentence-1-reading">ふゆはくうきがかんそうする。</div><div class="back-example-sentence-1-english">The air is dry in winter.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">骨折</div><div class="front-example-sentence-1">スキーで足を骨折した。</div>	<div class="back-main-reading">こっせつ</div><div class="back-main-english">Bone fracture</div><div class="back-example-sentence-1-reading">スキーであしをこっせつした。</div><div class="back-example-sentence-1-english">I fractured my leg while skiing.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">折れる</div><div class="front-example-sentence-1">強い風で木の枝が折れた。</div>	<div class="back-main-reading">おれる</div><div class="back-main-english">Break</div><div class="back-example-sentence-1-reading">つよいかぜできのえだがおれた。</div><div class="back-example-sentence-1-english">A tree branch broke in the strong wind.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">折る</div><div class="front-example-sentence-1">紙を半分に折った。</div>	<div class="back-main-reading">おる</div><div class="back-main-english">Break/fold something</div><div class="back-example-sentence-1-reading">かみをはんぶんにおった。</div><div class="back-example-sentence-1-english">I folded the paper in half.</div>	kanji::w5 kanji::w5d4 jlpt::n2
<div class="front-main">賞</div><div class="front-example-sentence-1">作文コンクールで賞をもらった。</div>	<div class="back-main-reading">しょう</div><div class="back-main-english">Prize</div><div class="back-example-sentence-1-reading">さくぶんコンクールでしょうをもらった。</div><div class="back-example-sentence-1-english">I received a prize in the essay contest.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">賞金</div><div class="front-example-sentence-1">マラソン大会の優勝者には賞金が出る。</div>	<div class="back-main-reading">しょうきん</div><div class="back-main-english">Prize money</div><div class="back-example-sentence-1-reading">マラソンたいかいのゆうしょうしゃにはしょうきんがでる。</div><div class="back-example-sentence-1-english">Prize money is given to the marathon race winner.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">賞品</div><div class="front-example-sentence-1">抽選で豪華な賞品が当たった。</div>	<div class="back-main-reading">しょうひん</div><div class="back-main-english">Prize goods</div><div class="back-example-sentence-1-reading">ちゅうせんでごうかなしょうひんがあたった。</div><div class="back-example-sentence-1-english">I won a luxurious prize in the drawing.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">賞味期限</div><div class="front-example-sentence-1">牛乳の賞味期限を確認した。</div>	<div class="back-main-reading">しょうみきげん</div><div class="back-main-english">Best-before date</div><div class="back-example-sentence-1-reading">ぎゅうにゅうのしょうみきげんをかくにんした。</div><div class="back-example-sentence-1-english">I checked the best-before date on the milk.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">金庫</div><div class="front-example-sentence-1">大切な書類を金庫にしまった。</div>	<div class="back-main-reading">きんこ</div><div class="back-main-english">Safe</div><div class="back-example-sentence-1-reading">たいせつなしょるいをきんこにしまった。</div><div class="back-example-sentence-1-english">I put important documents in the safe.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">車庫</div><div class="front-example-sentence-1">車庫に車を入れた。</div>	<div class="back-main-reading">しゃこ</div><div class="back-main-english">Garage</div><div class="back-example-sentence-1-reading">しゃこにくるまをいれた。</div><div class="back-example-sentence-1-english">I parked the car in the garage.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">冷蔵庫</div><div class="front-example-sentence-1">冷蔵庫に野菜を入れた。</div>	<div class="back-main-reading">れいぞうこ</div><div class="back-main-english">Refrigerator</div><div class="back-example-sentence-1-reading">れいぞうこにやさいをいれた。</div><div class="back-example-sentence-1-english">I put the vegetables in the refrigerator.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">製造</div><div class="front-example-sentence-1">この工場では自動車の部品を製造している。</div>	<div class="back-main-reading">せいぞう</div><div class="back-main-english">Manufacture</div><div class="back-example-sentence-1-reading">このこうじょうではじどうしゃのぶひんをせいぞうしている。</div><div class="back-example-sentence-1-english">This factory manufactures car parts.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">改造</div><div class="front-example-sentence-1">古い家を改造してカフェにした。</div>	<div class="back-main-reading">かいぞう</div><div class="back-main-english">Conversion/adaptation</div><div class="back-example-sentence-1-reading">ふるいいえをかいぞうしてカフェにした。</div><div class="back-example-sentence-1-english">I converted the old house into a café.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">造る</div><div class="front-example-sentence-1">職人が手作業で船を造った。</div>	<div class="back-main-reading">つくる</div><div class="back-main-english">Make</div><div class="back-example-sentence-1-reading">しょくにんがてさぎょうでふねをつくった。</div><div class="back-example-sentence-1-english">An artisan built the boat by hand.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">費用</div><div class="front-example-sentence-1">旅行の費用を計算した。</div>	<div class="back-main-reading">ひよう</div><div class="back-main-english">Expense/cost</div><div class="back-example-sentence-1-reading">りょこうのひようをけいさんした。</div><div class="back-example-sentence-1-english">I calculated the cost of the trip.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">消費</div><div class="front-example-sentence-1">エネルギーの消費を減らす努力をしている。</div>	<div class="back-main-reading">しょうひ</div><div class="back-main-english">Consumption</div><div class="back-example-sentence-1-reading">エネルギーのしょうひをへらすどりょくをしている。</div><div class="back-example-sentence-1-english">I'm making efforts to reduce energy consumption.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">可</div><div class="front-example-sentence-1">この用紙は鉛筆書きでも可です。</div>	<div class="back-main-reading">か</div><div class="back-main-english">Acceptable/possible</div><div class="back-example-sentence-1-reading">このようしはえんぴつがきでもかです。</div><div class="back-example-sentence-1-english">This form is acceptable even in pencil.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">不可</div><div class="front-example-sentence-1">会場内での飲食は不可です。</div>	<div class="back-main-reading">ふか</div><div class="back-main-english">Unacceptable</div><div class="back-example-sentence-1-reading">かいじょうないでのいんしょくはふかです。</div><div class="back-example-sentence-1-english">Eating and drinking are not allowed in the venue.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">可能</div><div class="front-example-sentence-1">早めの予約なら可能です。</div>	<div class="back-main-reading">かのうな</div><div class="back-main-english">Possible</div><div class="back-example-sentence-1-reading">はやめのよやくならかのうです。</div><div class="back-example-sentence-1-english">An early reservation is possible.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">可決</div><div class="front-example-sentence-1">新しい法案が国会で可決された。</div>	<div class="back-main-reading">かけつ</div><div class="back-main-english">Approval</div><div class="back-example-sentence-1-reading">あたらしいほうあんがこっかいでかけつされた。</div><div class="back-example-sentence-1-english">The new bill was passed in the Diet.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">秒</div><div class="front-example-sentence-1">あと10秒で終わります。</div>	<div class="back-main-reading">びょう</div><div class="back-main-english">Second</div><div class="back-example-sentence-1-reading">あと10びょうでおわります。</div><div class="back-example-sentence-1-english">It will end in 10 more seconds.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">自身</div><div class="front-example-sentence-1">自分自身を信じることが大切だ。</div>	<div class="back-main-reading">じしん</div><div class="back-main-english">Oneself</div><div class="back-example-sentence-1-reading">じぶんじしんをしんじることがたいせつだ。</div><div class="back-example-sentence-1-english">It's important to believe in yourself.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">身体</div><div class="front-example-sentence-1">身体検査を受けた。</div>	<div class="back-main-reading">しんたい</div><div class="back-main-english">Body</div><div class="back-example-sentence-1-reading">しんたいけんさをうけた。</div><div class="back-example-sentence-1-english">I had a physical examination.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">身長</div><div class="front-example-sentence-1">息子の身長がずいぶん伸びた。</div>	<div class="back-main-reading">しんちょう</div><div class="back-main-english">Height</div><div class="back-example-sentence-1-reading">むすこのしんちょうがずいぶんのびた。</div><div class="back-example-sentence-1-english">My son's height has grown quite a lot.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">出身</div><div class="front-example-sentence-1">彼女は大阪出身だ。</div>	<div class="back-main-reading">しゅっしん</div><div class="back-main-english">Coming from</div><div class="back-example-sentence-1-reading">かのじょはおおさかしゅっしんだ。</div><div class="back-example-sentence-1-english">She is from Osaka.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">中身</div><div class="front-example-sentence-1">箱の中身を確認した。</div>	<div class="back-main-reading">なかみ</div><div class="back-main-english">Content</div><div class="back-example-sentence-1-reading">はこのなかみをかくにんした。</div><div class="back-example-sentence-1-english">I checked the contents of the box.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">刺身</div><div class="front-example-sentence-1">新鮮な刺身を食べた。</div>	<div class="back-main-reading">さしみ</div><div class="back-main-english">Sliced raw fish</div><div class="back-example-sentence-1-reading">しんせんなさしみをたべた。</div><div class="back-example-sentence-1-english">I ate fresh sashimi.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">召し上がる</div><div class="front-example-sentence-1">どうぞ温かいうちに召し上がってください。</div>	<div class="back-main-reading">めしあがる</div><div class="back-main-english">Eat (polite form)</div><div class="back-example-sentence-1-reading">どうぞあたたかいうちにめしあがってください。</div><div class="back-example-sentence-1-english">Please eat it while it's still warm.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">乾杯</div><div class="front-example-sentence-1">みんなでグラスを上げて乾杯した。</div>	<div class="back-main-reading">かんぱい</div><div class="back-main-english">Cheers!</div><div class="back-example-sentence-1-reading">みんなでグラスをあげてかんぱいした。</div><div class="back-example-sentence-1-english">Everyone raised their glasses and toasted.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">杯</div><div class="front-example-sentence-1">祖父から古い杯をもらった。</div>	<div class="back-main-reading">さかずき</div><div class="back-main-english">Sake cup</div><div class="back-example-sentence-1-reading">そふからふるいさかずきをもらった。</div><div class="back-example-sentence-1-english">I received an old sake cup from my grandfather.</div>	kanji::w5 kanji::w5d5 jlpt::n2
<div class="front-main">沸騰</div><div class="front-example-sentence-1">お湯が沸騰したら麺を入れる。</div>	<div class="back-main-reading">ふっとう</div><div class="back-main-english">Boiling</div><div class="back-example-sentence-1-reading">おゆがふっとうしたらめんをいれる。</div><div class="back-example-sentence-1-english">Once the water boils, add the noodles.</div>	kanji::w5 kanji::w5d5 jlpt::n2
