#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 2 (Sou Matome N2) — Vocabulary note type: Kanji, Vocabulary, Reading (Type 1 cards)
<div class="front-main">未来</div><div class="front-example-sentence-1">子どもたちには明るい未来を用意してあげたい。</div>	<div class="back-main-reading">みらい</div><div class="back-main-english">Future</div><div class="back-example-sentence-1-reading">こどもたちにはあかるいみらいをよういしてあげたい。</div><div class="back-example-sentence-1-english">I want to prepare a bright future for the children.</div>	kanji::w2 kanji::w2d3 jlpt::n2
<div class="front-main">未〜</div><div class="front-example-sentence-1">彼はまだ未成年なので、お酒を飲むことができない。</div>	<div class="back-main-reading">み〜</div><div class="back-main-english">Not yet</div><div class="back-example-sentence-1-reading">かれはまだみせいねんなので、おさけをのむことができない。</div><div class="back-example-sentence-1-english">Since he is still a minor, he cannot drink alcohol.</div>	kanji::w2 kanji::w2d3 jlpt::n2
<div class="front-main">未満</div><div class="front-example-sentence-1">「18歳未満」には18歳は入りません。</div>	<div class="back-main-reading">みまん</div><div class="back-main-english">Less than</div><div class="back-example-sentence-1-reading">「18さいみまん」には18さいははいりません。</div><div class="back-example-sentence-1-english">"Under 18 years old" does not include those who are 18.</div>	kanji::w2 kanji::w2d3 jlpt::n2
<div class="front-main">満員</div><div class="front-example-sentence-1">朝のラッシュ時、電車はいつも満員だ。</div>	<div class="back-main-reading">まんいん</div><div class="back-main-english">Full</div><div class="back-example-sentence-1-reading">あさのラッシュじ、でんしゃはいつもまんいんだ。</div><div class="back-example-sentence-1-english">During the morning rush hour, the train is always packed.</div>	kanji::w2 kanji::w2d3 jlpt::n2
<div class="front-main">満足</div><div class="front-example-sentence-1">今回の結果には満足している。</div>	<div class="back-main-reading">まんぞく</div><div class="back-main-english">Satisfaction</div><div class="back-example-sentence-1-reading">こんかいのけっかにはまんぞくしている。</div><div class="back-example-sentence-1-english">I am satisfied with this result.</div>	kanji::w2 kanji::w2d3 jlpt::n2
<div class="front-main">満ちる</div><div class="front-example-sentence-1">冬の登山は危険に満ちている。</div>	<div class="back-main-reading">みちる</div><div class="back-main-english">Be filled with</div><div class="back-example-sentence-1-reading">ふゆのとざんはきけんにみちている。</div><div class="back-example-sentence-1-english">Winter mountain climbing is full of danger.</div>	kanji::w2 kanji::w2d3 jlpt::n2
<div class="front-main">老人</div><div class="front-example-sentence-1">このバスには老人のための優先席がある。</div>	<div class="back-main-reading">ろうじん</div><div class="back-main-english">Old person</div><div class="back-example-sentence-1-reading">このバスにはろうじんのためのゆうせんせきがある。</div><div class="back-example-sentence-1-english">This bus has priority seats for elderly people.</div>	kanji::w2 kanji::w2d3 jlpt::n2
<div class="front-main">年老いた</div><div class="front-example-sentence-1">年老いた母の世話をするのは簡単ではない。</div>	<div class="back-main-reading">としおいた</div><div class="back-main-english">Aged</div><div class="back-example-sentence-1-reading">としおいたははのせわをするのはかんたんではない。</div><div class="back-example-sentence-1-english">Taking care of my aged mother is not easy.</div>	kanji::w2 kanji::w2d3 jlpt::n2
<div class="front-main">設定</div><div class="front-example-sentence-1">室内の温度が高くなりすぎたら、設定温度を下げましょう。</div>	<div class="back-main-reading">せってい</div><div class="back-main-english">Setting</div><div class="back-example-sentence-1-reading">しつないのおんどがたかくなりすぎたら、せっていおんどをさげましょう。</div><div class="back-example-sentence-1-english">If the room temperature gets too high, let's lower the set temperature.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">設計</div><div class="front-example-sentence-1">この建物はとても機能的に設計されている。</div>	<div class="back-main-reading">せっけい</div><div class="back-main-english">Design/plan</div><div class="back-example-sentence-1-reading">このたてものはとてもきのうてきにせっけいされている。</div><div class="back-example-sentence-1-english">This building is designed very functionally.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">設備</div><div class="front-example-sentence-1">このホテルにはジムやプールなどの設備が整っている。</div>	<div class="back-main-reading">せつび</div><div class="back-main-english">Equipment</div><div class="back-example-sentence-1-reading">このホテルにはジムやプールなどのせつびがととのっている。</div><div class="back-example-sentence-1-english">This hotel is equipped with facilities such as a gym and a pool.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">換気</div><div class="front-example-sentence-1">料理をするときは窓を開けて換気をしてください。</div>	<div class="back-main-reading">かんき</div><div class="back-main-english">Ventilation</div><div class="back-example-sentence-1-reading">りょうりをするときはまどをあけてかんきをしてください。</div><div class="back-example-sentence-1-english">Please open the window and ventilate when you cook.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">運転切換</div><div class="front-example-sentence-1">このエアコンは運転切換のボタンひとつで冷房と暖房を切り替えられる。</div>	<div class="back-main-reading">うんてんきりかえ</div><div class="back-main-english">Change of mode of operation</div><div class="back-example-sentence-1-reading">このエアコンはうんてんきりかえのボタンひとつでれいぼうとだんぼうをきりかえられる。</div><div class="back-example-sentence-1-english">With this air conditioner, you can switch between cooling and heating with a single mode-change button.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">乗り換え</div><div class="front-example-sentence-1">次の駅で地下鉄に乗り換えましょう。</div>	<div class="back-main-reading">のりかえ</div><div class="back-main-english">Changing trains</div><div class="back-example-sentence-1-reading">つぎのえきでちかてつにのりかえましょう。</div><div class="back-example-sentence-1-english">Let's transfer to the subway at the next station.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">風向</div><div class="front-example-sentence-1">このエアコンは風向を自由に変えることができる。</div>	<div class="back-main-reading">ふうこう</div><div class="back-main-english">Wind direction</div><div class="back-example-sentence-1-reading">このエアコンはふうこうをじゆうにかえることができる。</div><div class="back-example-sentence-1-english">This air conditioner lets you freely change the wind direction.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">向かい</div><div class="front-example-sentence-1">駅の向かいに新しいコンビニができた。</div>	<div class="back-main-reading">むかい</div><div class="back-main-english">The opposite side</div><div class="back-example-sentence-1-reading">えきのむかいにあたらしいコンビニができた。</div><div class="back-example-sentence-1-english">A new convenience store opened across from the station.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">向こう</div><div class="front-example-sentence-1">向こうに見える山まで歩いて三十分かかる。</div>	<div class="back-main-reading">むこう</div><div class="back-main-english">Over there/beyond</div><div class="back-example-sentence-1-reading">むこうにみえるやままであるいてさんじゅっぷんかかる。</div><div class="back-example-sentence-1-english">It takes thirty minutes on foot to reach the mountain visible over there.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">停止</div><div class="front-example-sentence-1">危険を感じたら、すぐに機械の運転を停止してください。</div>	<div class="back-main-reading">ていし</div><div class="back-main-english">Stopping of</div><div class="back-example-sentence-1-reading">きけんをかんじたら、すぐにきかいのうんてんをていししてください。</div><div class="back-example-sentence-1-english">If you sense danger, stop the machine's operation immediately.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">停電</div><div class="front-example-sentence-1">台風の影響で、昨夜この地域は停電した。</div>	<div class="back-main-reading">ていでん</div><div class="back-main-english">Electricity blackout</div><div class="back-example-sentence-1-reading">たいふうのえいきょうで、さくやこのちいきはていでんした。</div><div class="back-example-sentence-1-english">Due to the typhoon, this area had a power outage last night.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">停車</div><div class="front-example-sentence-1">この電車は各駅に停車します。</div>	<div class="back-main-reading">ていしゃ</div><div class="back-main-english">Stop a vehicle</div><div class="back-example-sentence-1-reading">このでんしゃはかくえきにていしゃします。</div><div class="back-example-sentence-1-english">This train stops at every station.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">暖房</div><div class="front-example-sentence-1">冬になったら暖房をつけて部屋を暖める。</div>	<div class="back-main-reading">だんぼう</div><div class="back-main-english">Heating</div><div class="back-example-sentence-1-reading">ふゆになったらだんぼうをつけてへやをあたためる。</div><div class="back-example-sentence-1-english">When winter comes, I turn on the heater to warm the room.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">温暖(な)</div><div class="front-example-sentence-1">この地方は一年を通して気候が温暖だ。</div>	<div class="back-main-reading">おんだんな</div><div class="back-main-english">Temperate</div><div class="back-example-sentence-1-reading">このちほうはいちねんをつうじてきこうがおんだんだ。</div><div class="back-example-sentence-1-english">This region has a temperate climate throughout the year.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">暖かい</div><div class="front-example-sentence-1">今日は風もなく暖かい一日だった。</div>	<div class="back-main-reading">あたたかい</div><div class="back-main-english">Warm</div><div class="back-example-sentence-1-reading">きょうはかぜもなくあたたかいいちにちだった。</div><div class="back-example-sentence-1-english">Today was a warm day without any wind.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">除湿</div><div class="front-example-sentence-1">梅雨の時期はエアコンを除湿にすると快適だ。</div>	<div class="back-main-reading">じょしつ</div><div class="back-main-english">Dehumidification</div><div class="back-example-sentence-1-reading">つゆのじきはエアコンをじょしつにするとかいてきだ。</div><div class="back-example-sentence-1-english">During the rainy season, it's comfortable to set the air conditioner to dehumidify mode.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">掃除</div><div class="front-example-sentence-1">週末は必ず部屋の掃除をすることにしている。</div>	<div class="back-main-reading">そうじ</div><div class="back-main-english">Cleaning</div><div class="back-example-sentence-1-reading">しゅうまつはかならずへやのそうじをすることにしている。</div><div class="back-example-sentence-1-english">I make it a rule to clean my room every weekend.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">除く</div><div class="front-example-sentence-1">年中無休。ただし、年末年始を除く。</div>	<div class="back-main-reading">のぞく</div><div class="back-main-english">Remove/exclude</div><div class="back-example-sentence-1-reading">ねんじゅうむきゅう。ただし、ねんまつねんしをのぞく。</div><div class="back-example-sentence-1-english">Open year-round, except for the New Year holidays.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">湿度</div><div class="front-example-sentence-1">夏は湿度が高くて過ごしにくい。</div>	<div class="back-main-reading">しつど</div><div class="back-main-english">Humidity</div><div class="back-example-sentence-1-reading">なつはしつどがたかくてすごしにくい。</div><div class="back-example-sentence-1-english">In summer, the humidity is high and it's uncomfortable to live in.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">湿気</div><div class="front-example-sentence-1">この部屋は湿気が多いので、カビが生えやすい。</div>	<div class="back-main-reading">しっけ</div><div class="back-main-english">Humidity/moisture</div><div class="back-example-sentence-1-reading">このへやはしっけがおおいので、カビがはえやすい。</div><div class="back-example-sentence-1-english">This room has a lot of moisture, so mold grows easily.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">湿る</div><div class="front-example-sentence-1">雨に降られて服がすっかり湿ってしまった。</div>	<div class="back-main-reading">しめる</div><div class="back-main-english">Become damp/moist</div><div class="back-example-sentence-1-reading">あめにふられてふくがすっかりしめってしまった。</div><div class="back-example-sentence-1-english">I got caught in the rain and my clothes became completely damp.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">標準</div><div class="front-example-sentence-1">標準モードでビデオを予約録画する。</div>	<div class="back-main-reading">ひょうじゅん</div><div class="back-main-english">Standard</div><div class="back-example-sentence-1-reading">ひょうじゅんモードでビデオをよやくろくがする。</div><div class="back-example-sentence-1-english">Record the video with scheduled recording in standard mode.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">目標</div><div class="front-example-sentence-1">今年の目標はN2に合格することだ。</div>	<div class="back-main-reading">もくひょう</div><div class="back-main-english">Aim/objective</div><div class="back-example-sentence-1-reading">ことしのもくひょうはN2にごうかくすることだ。</div><div class="back-example-sentence-1-english">This year's goal is to pass the N2 exam.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">標本</div><div class="front-example-sentence-1">理科の授業で昆虫の標本を作った。</div>	<div class="back-main-reading">ひょうほん</div><div class="back-main-english">Specimen/sample</div><div class="back-example-sentence-1-reading">りかのじゅぎょうでこんちゅうのひょうほんをつくった。</div><div class="back-example-sentence-1-english">In science class, we made an insect specimen.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">倍</div><div class="front-example-sentence-1">この店の売り上げは去年の倍になった。</div>	<div class="back-main-reading">ばい</div><div class="back-main-english">Double</div><div class="back-example-sentence-1-reading">このみせのうりあげはきょねんのばいになった。</div><div class="back-example-sentence-1-english">This shop's sales have doubled compared to last year.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">〜倍</div><div class="front-example-sentence-1">中国の人口は日本の約10倍です。</div>	<div class="back-main-reading">〜ばい</div><div class="back-main-english">Times</div><div class="back-example-sentence-1-reading">ちゅうごくのじんこうはにほんのやく10ばいです。</div><div class="back-example-sentence-1-english">China's population is about 10 times that of Japan.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">〜巻</div><div class="front-example-sentence-1">この漫画は全10巻で完結している。</div>	<div class="back-main-reading">〜かん</div><div class="back-main-english">Volume for books</div><div class="back-example-sentence-1-reading">このまんがはぜん10かんでかんけつしている。</div><div class="back-example-sentence-1-english">This manga is completed in a total of 10 volumes.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">巻き戻し</div><div class="front-example-sentence-1">見終わったビデオは巻き戻ししてお返しください。</div>	<div class="back-main-reading">まきもどし</div><div class="back-main-english">Rewinding</div><div class="back-example-sentence-1-reading">みおわったビデオはまきもどししておかえしください。</div><div class="back-example-sentence-1-english">Please rewind the video before returning it.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">巻く</div><div class="front-example-sentence-1">寒いのでマフラーを首に巻いた。</div>	<div class="back-main-reading">まく</div><div class="back-main-english">Wind/roll up</div><div class="back-example-sentence-1-reading">さむいのでマフラーをくびにまいた。</div><div class="back-example-sentence-1-english">It was cold, so I wound a muffler around my neck.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">録画</div><div class="front-example-sentence-1">標準モードでビデオを予約録画する。</div>	<div class="back-main-reading">ろくが</div><div class="back-main-english">Recording video</div><div class="back-example-sentence-1-reading">ひょうじゅんモードでビデオをよやくろくがする。</div><div class="back-example-sentence-1-english">Record the video with scheduled recording in standard mode.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">録音</div><div class="front-example-sentence-1">会議の内容をあとで確認できるように録音した。</div>	<div class="back-main-reading">ろくおん</div><div class="back-main-english">Recording sound</div><div class="back-example-sentence-1-reading">かいぎのないようをあとでかくにんできるようにろくおんした。</div><div class="back-example-sentence-1-english">I recorded the meeting so I could check its contents later.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">音量</div><div class="front-example-sentence-1">テレビの音量が大きすぎるので、少し下げてください。</div>	<div class="back-main-reading">おんりょう</div><div class="back-main-english">Sound volume</div><div class="back-example-sentence-1-reading">テレビのおんりょうがおおきすぎるので、すこしさげてください。</div><div class="back-example-sentence-1-english">The TV volume is too loud, so please turn it down a little.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">風量</div><div class="front-example-sentence-1">暑い日はエアコンの風量を強くする。</div>	<div class="back-main-reading">ふうりょう</div><div class="back-main-english">Air strength</div><div class="back-example-sentence-1-reading">あついひはエアコンのふうりょうをつよくする。</div><div class="back-example-sentence-1-english">On hot days, I turn up the air conditioner's fan strength.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">分量</div><div class="front-example-sentence-1">レシピどおりの分量で調味料を入れる。</div>	<div class="back-main-reading">ぶんりょう</div><div class="back-main-english">Quantity</div><div class="back-example-sentence-1-reading">レシピどおりのぶんりょうでちょうみりょうをいれる。</div><div class="back-example-sentence-1-english">Add the seasoning in the quantity specified in the recipe.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">数量</div><div class="front-example-sentence-1">注文書に商品の数量を記入してください。</div>	<div class="back-main-reading">すうりょう</div><div class="back-main-english">Amount</div><div class="back-example-sentence-1-reading">ちゅうもんしょにしょうひんのすうりょうをきにゅうしてください。</div><div class="back-example-sentence-1-english">Please fill in the quantity of items on the order form.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">量る</div><div class="front-example-sentence-1">料理をする前に材料の重さを量る。</div>	<div class="back-main-reading">はかる</div><div class="back-main-english">Measure</div><div class="back-example-sentence-1-reading">りょうりをするまえにざいりょうのおもさをはかる。</div><div class="back-example-sentence-1-english">I measure the weight of the ingredients before cooking.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">予定</div><div class="front-example-sentence-1">来週の会議の予定はまだ決まっていない。</div>	<div class="back-main-reading">よてい</div><div class="back-main-english">Plan/schedule</div><div class="back-example-sentence-1-reading">らいしゅうのかいぎのよていはまだきまっていない。</div><div class="back-example-sentence-1-english">The schedule for next week's meeting hasn't been decided yet.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">予習</div><div class="front-example-sentence-1">授業の前に必ず予習をしておく。</div>	<div class="back-main-reading">よしゅう</div><div class="back-main-english">Preparation of lessons</div><div class="back-example-sentence-1-reading">じゅぎょうのまえにかならずよしゅうをしておく。</div><div class="back-example-sentence-1-english">I always do the preparatory study before class.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">予備</div><div class="front-example-sentence-1">停電に備えて予備の電池を用意しておいた。</div>	<div class="back-main-reading">よび</div><div class="back-main-english">Reserve/spare</div><div class="back-example-sentence-1-reading">ていでんにそなえてよびのでんちをよういしておいた。</div><div class="back-example-sentence-1-english">I prepared spare batteries in case of a power outage.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">予算</div><div class="front-example-sentence-1">今年度の予算はすでに決定している。</div>	<div class="back-main-reading">よさん</div><div class="back-main-english">Budget</div><div class="back-example-sentence-1-reading">こんねんどのよさんはすでにけっていしている。</div><div class="back-example-sentence-1-english">This fiscal year's budget has already been decided.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">予約</div><div class="front-example-sentence-1">標準モードでビデオを予約録画する。</div>	<div class="back-main-reading">よやく</div><div class="back-main-english">Appointment/reservation</div><div class="back-example-sentence-1-reading">ひょうじゅんモードでビデオをよやくろくがする。</div><div class="back-example-sentence-1-english">Record the video with scheduled recording in standard mode.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">約〜</div><div class="front-example-sentence-1">中国の人口は日本の約10倍です。</div>	<div class="back-main-reading">やく〜</div><div class="back-main-english">Approximately</div><div class="back-example-sentence-1-reading">ちゅうごくのじんこうはにほんのやく10ばいです。</div><div class="back-example-sentence-1-english">China's population is about 10 times that of Japan.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">約束</div><div class="front-example-sentence-1">友達と六時に駅で会う約束をした。</div>	<div class="back-main-reading">やくそく</div><div class="back-main-english">Promise/appointment</div><div class="back-example-sentence-1-reading">ともだちとろくじにえきであうやくそくをした。</div><div class="back-example-sentence-1-english">I made a promise to meet my friend at the station at six o'clock.</div>	kanji::w2 kanji::w2d4 jlpt::n2
<div class="front-main">地帯</div><div class="front-example-sentence-1">この辺りは工業地帯として発展してきた。</div>	<div class="back-main-reading">ちたい</div><div class="back-main-english">Region/area</div><div class="back-example-sentence-1-reading">このあたりはこうぎょうちたいとしてはってんしてきた。</div><div class="back-example-sentence-1-english">This area has developed as an industrial zone.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">温帯</div><div class="front-example-sentence-1">日本の大部分は温帯に属している。</div>	<div class="back-main-reading">おんたい</div><div class="back-main-english">Temperate zone</div><div class="back-example-sentence-1-reading">にほんのだいぶぶんはおんたいにぞくしている。</div><div class="back-example-sentence-1-english">Most of Japan belongs to the temperate zone.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">携帯電話</div><div class="front-example-sentence-1">電車の中で携帯電話で話すのはマナー違反だ。</div>	<div class="back-main-reading">けいたいでんわ</div><div class="back-main-english">Cell phone</div><div class="back-example-sentence-1-reading">でんしゃのなかでけいたいでんわではなすのはマナーいはんだ。</div><div class="back-example-sentence-1-english">Talking on a cell phone on the train is bad manners.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">帯</div><div class="front-example-sentence-1">着物を着るときは帯をきちんと結ぶ。</div>	<div class="back-main-reading">おび</div><div class="back-main-english">Belt/sash</div><div class="back-example-sentence-1-reading">きものをきるときはおびをきちんとむすぶ。</div><div class="back-example-sentence-1-english">When wearing a kimono, you tie the sash properly.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">保温</div><div class="front-example-sentence-1">この水筒は保温効果が高い。</div>	<div class="back-main-reading">ほおん</div><div class="back-main-english">Retention of warmth</div><div class="back-example-sentence-1-reading">このすいとうはほおんこうかがたかい。</div><div class="back-example-sentence-1-english">This thermos has a high heat-retention effect.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">保湿</div><div class="front-example-sentence-1">乾燥する季節は保湿クリームが欠かせない。</div>	<div class="back-main-reading">ほしつ</div><div class="back-main-english">Retention of moisture</div><div class="back-example-sentence-1-reading">かんそうするきせつはほしつクリームがかかせない。</div><div class="back-example-sentence-1-english">In the dry season, moisturizing cream is essential.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">保険</div><div class="front-example-sentence-1">万が一に備えて保険に入っておいた方がいい。</div>	<div class="back-main-reading">ほけん</div><div class="back-main-english">Insurance</div><div class="back-example-sentence-1-reading">まんがいちにそなえてほけんにはいっておいたほうがいい。</div><div class="back-example-sentence-1-english">It's better to have insurance in case of an emergency.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">保つ</div><div class="front-example-sentence-1">健康を保つためには規則正しい生活が大切だ。</div>	<div class="back-main-reading">たもつ</div><div class="back-main-english">Keep/maintain</div><div class="back-example-sentence-1-reading">けんこうをたもつためにはきそくただしいせいかつがたいせつだ。</div><div class="back-example-sentence-1-english">To maintain your health, a regular lifestyle is important.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">保留</div><div class="front-example-sentence-1">この件は保留にしておいて、また後で考えます。</div>	<div class="back-main-reading">ほりゅう</div><div class="back-main-english">Reservation/suspension</div><div class="back-example-sentence-1-reading">このけんはほりゅうにしておいて、またあとでかんがえます。</div><div class="back-example-sentence-1-english">I'll leave this matter on hold and think about it again later.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">留学</div><div class="front-example-sentence-1">来年アメリカへ留学するつもりだ。</div>	<div class="back-main-reading">りゅうがく</div><div class="back-main-english">Studying abroad</div><div class="back-example-sentence-1-reading">らいねんアメリカへりゅうがくするつもりだ。</div><div class="back-example-sentence-1-english">I plan to study abroad in America next year.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">停留所</div><div class="front-example-sentence-1">次のバス停留所で降ります。</div>	<div class="back-main-reading">ていりゅうじょ</div><div class="back-main-english">Bus stop</div><div class="back-example-sentence-1-reading">つぎのバスていりゅうじょでおります。</div><div class="back-example-sentence-1-english">I'll get off at the next bus stop.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">書留</div><div class="front-example-sentence-1">大事な手紙やお金を郵便書留で送る。</div>	<div class="back-main-reading">かきとめ</div><div class="back-main-english">Registered mail</div><div class="back-example-sentence-1-reading">だいじなてがみやおかねをゆうびんかきとめでおくる。</div><div class="back-example-sentence-1-english">Send important letters and money by registered mail.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">留守</div><div class="front-example-sentence-1">電話をかけたが、留守だったので誰も出なかった。</div>	<div class="back-main-reading">るす</div><div class="back-main-english">Absence from home</div><div class="back-example-sentence-1-reading">でんわをかけたが、るすだったのでだれもでなかった。</div><div class="back-example-sentence-1-english">I called, but no one was home, so nobody answered.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">保守的(な)</div><div class="front-example-sentence-1">祖父はとても保守的な考え方をしている。</div>	<div class="back-main-reading">ほしゅてきな</div><div class="back-main-english">Conservative</div><div class="back-example-sentence-1-reading">そふはとてもほしゅてきなかんがえかたをしている。</div><div class="back-example-sentence-1-english">My grandfather has a very conservative way of thinking.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">守る</div><div class="front-example-sentence-1">車も人も、信号を守りましょう。</div>	<div class="back-main-reading">まもる</div><div class="back-main-english">Protect</div><div class="back-example-sentence-1-reading">くるまもひとも、しんごうをまもりましょう。</div><div class="back-example-sentence-1-english">Both drivers and pedestrians should obey traffic signals.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">お守り</div><div class="front-example-sentence-1">もうすぐ受験なので、神社でお守りを買った。</div>	<div class="back-main-reading">おまもり</div><div class="back-main-english">Good luck charm</div><div class="back-example-sentence-1-reading">もうすぐじゅけんなので、じんじゃでおまもりをかった。</div><div class="back-example-sentence-1-english">Since exams are coming up soon, I bought a good luck charm at the shrine.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">伝言</div><div class="front-example-sentence-1">彼が外出中だったので、伝言を残しておいた。</div>	<div class="back-main-reading">でんごん</div><div class="back-main-english">Message</div><div class="back-example-sentence-1-reading">かれががいしゅつちゅうだったので、でんごんをのこしておいた。</div><div class="back-example-sentence-1-english">Since he was out, I left a message.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">手伝う</div><div class="front-example-sentence-1">引っ越しの荷物運びを手伝ってもらった。</div>	<div class="back-main-reading">てつだう</div><div class="back-main-english">Help</div><div class="back-example-sentence-1-reading">ひっこしのにもつはこびをてつだってもらった。</div><div class="back-example-sentence-1-english">I got help carrying the moving boxes.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">伝える</div><div class="front-example-sentence-1">彼女に感謝の気持ちを伝えたい。</div>	<div class="back-main-reading">つたえる</div><div class="back-main-english">Convey/communicate</div><div class="back-example-sentence-1-reading">かのじょにかんしゃのきもちをつたえたい。</div><div class="back-example-sentence-1-english">I want to convey my feelings of gratitude to her.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">返済</div><div class="front-example-sentence-1">家を買ったので毎月のローンの返済がたいへんだ。</div>	<div class="back-main-reading">へんさい</div><div class="back-main-english">Repayment</div><div class="back-example-sentence-1-reading">いえをかったのでまいつきのローンのへんさいがたいへんだ。</div><div class="back-example-sentence-1-english">Since I bought a house, the monthly loan repayment is tough.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">済む</div><div class="front-example-sentence-1">その仕事なら、もう済んでいます。</div>	<div class="back-main-reading">すむ</div><div class="back-main-english">Be finished/over</div><div class="back-example-sentence-1-reading">そのしごとなら、もうすんでいます。</div><div class="back-example-sentence-1-english">That job is already finished.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">〜済み</div><div class="front-example-sentence-1">この書類は確認済みです。</div>	<div class="back-main-reading">〜ずみ</div><div class="back-main-english">Completed</div><div class="back-example-sentence-1-reading">このしょるいはかくにんずみです。</div><div class="back-example-sentence-1-english">This document has already been confirmed.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">件名</div><div class="front-example-sentence-1">メールの件名を分かりやすく書いてください。</div>	<div class="back-main-reading">けんめい</div><div class="back-main-english">Subject</div><div class="back-example-sentence-1-reading">メールのけんめいをわかりやすくかいてください。</div><div class="back-example-sentence-1-english">Please write the email subject clearly.</div>	kanji::w2 kanji::w2d5 jlpt::n2
<div class="front-main">用件</div><div class="front-example-sentence-1">お電話の用件を伺ってもよろしいですか。</div>	<div class="back-main-reading">ようけん</div><div class="back-main-english">Business/matter</div><div class="back-example-sentence-1-reading">おでんわのようけんをうかがってもよろしいですか。</div><div class="back-example-sentence-1-english">May I ask the purpose of your call?</div>	kanji::w2 kanji::w2d5 jlpt::n2
