#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 7 (Sou Matome N2) — Japanese vocabulary: Kanji/Vocabulary words
<div class="front-main">結論</div><div class="front-example-sentence-1">会議で結論が出た。</div>	<div class="back-main-reading">けつろん</div><div class="back-main-english">Conclusion</div><div class="back-example-sentence-1-reading">かいぎでけつろんがでた。</div><div class="back-example-sentence-1-english">A conclusion was reached at the meeting.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">議論</div><div class="front-example-sentence-1">その問題について議論した。</div>	<div class="back-main-reading">ぎろん</div><div class="back-main-english">Argument/discussion</div><div class="back-example-sentence-1-reading">そのもんだいについてぎろんした。</div><div class="back-example-sentence-1-english">We discussed that issue.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">志望</div><div class="front-example-sentence-1">第一志望の大学に合格した。</div>	<div class="back-main-reading">しぼう</div><div class="back-main-english">Wish/desire</div><div class="back-example-sentence-1-reading">だいいちしぼうのだいがくにごうかくした。</div><div class="back-example-sentence-1-english">I passed the entrance exam for my first-choice university.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">意志</div><div class="front-example-sentence-1">彼は意志が強い。</div>	<div class="back-main-reading">いし</div><div class="back-main-english">Will/volition</div><div class="back-example-sentence-1-reading">かれはいしがつよい。</div><div class="back-example-sentence-1-english">He has a strong will.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">記述</div><div class="front-example-sentence-1">試験は記述式だった。</div>	<div class="back-main-reading">きじゅつ</div><div class="back-main-english">Description</div><div class="back-example-sentence-1-reading">しけんはきじゅつしきだった。</div><div class="back-example-sentence-1-english">The exam was in written-answer format.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">口述</div><div class="front-example-sentence-1">口述試験を受けた。</div>	<div class="back-main-reading">こうじゅつ</div><div class="back-main-english">Verbal statement</div><div class="back-example-sentence-1-reading">こうじゅつしけんをうけた。</div><div class="back-example-sentence-1-english">I took an oral exam.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">述べる</div><div class="front-example-sentence-1">自分の意見を述べた。</div>	<div class="back-main-reading">のべる</div><div class="back-main-english">State/mention</div><div class="back-example-sentence-1-reading">じぶんのいけんをのべた。</div><div class="back-example-sentence-1-english">I stated my own opinion.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">結構</div><div class="front-example-sentence-1">この案で結構です。</div>	<div class="back-main-reading">けっこう</div><div class="back-main-english">Splendid/nice</div><div class="back-example-sentence-1-reading">このあんでけっこうです。</div><div class="back-example-sentence-1-english">This proposal is fine.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">構成</div><div class="front-example-sentence-1">この論文は構成が良い。</div>	<div class="back-main-reading">こうせい</div><div class="back-main-english">Composition</div><div class="back-example-sentence-1-reading">このろんぶんはこうせいがいい。</div><div class="back-example-sentence-1-english">This paper is well-structured.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">構内</div><div class="front-example-sentence-1">大学の構内を歩いた。</div>	<div class="back-main-reading">こうない</div><div class="back-main-english">Campus/grounds</div><div class="back-example-sentence-1-reading">だいがくのこうないをあるいた。</div><div class="back-example-sentence-1-english">I walked around the university campus.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">構う</div><div class="front-example-sentence-1">私に構わず先に行ってください。</div>	<div class="back-main-reading">かまう</div><div class="back-main-english">Mind/care about</div><div class="back-example-sentence-1-reading">わたしにかまわずさきにいってください。</div><div class="back-example-sentence-1-english">Don't worry about me, please go ahead.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">遅刻</div><div class="front-example-sentence-1">電車が遅れて遅刻した。</div>	<div class="back-main-reading">ちこく</div><div class="back-main-english">Tardiness</div><div class="back-example-sentence-1-reading">でんしゃがおくれてちこくした。</div><div class="back-example-sentence-1-english">The train was delayed and I was late.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">遅い</div><div class="front-example-sentence-1">今日は帰りが遅い。</div>	<div class="back-main-reading">おそい</div><div class="back-main-english">Slow/late</div><div class="back-example-sentence-1-reading">きょうはかえりがおそい。</div><div class="back-example-sentence-1-english">I'm coming home late today.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">遅れる</div><div class="front-example-sentence-1">会議の開始が遅れた。</div>	<div class="back-main-reading">おくれる</div><div class="back-main-english">Be late</div><div class="back-example-sentence-1-reading">かいぎのかいしがおくれた。</div><div class="back-example-sentence-1-english">The start of the meeting was delayed.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">仮名</div><div class="front-example-sentence-1">日本語には漢字と仮名がある。</div>	<div class="back-main-reading">かな</div><div class="back-main-english">Japanese syllabary</div><div class="back-example-sentence-1-reading">にほんごにはかんじとかながある。</div><div class="back-example-sentence-1-english">Japanese has kanji and kana.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">振り仮名</div><div class="front-example-sentence-1">難しい漢字に振り仮名をつけた。</div>	<div class="back-main-reading">ふりがな</div><div class="back-main-english">Kana over kanji</div><div class="back-example-sentence-1-reading">むずかしいかんじにふりがなをつけた。</div><div class="back-example-sentence-1-english">I added furigana to the difficult kanji.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">仮定</div><div class="front-example-sentence-1">もし雨だったらと仮定して計画を立てた。</div>	<div class="back-main-reading">かてい</div><div class="back-main-english">Assumption</div><div class="back-example-sentence-1-reading">もしあめだったらとかていしてけいかくをたてた。</div><div class="back-example-sentence-1-english">I made a plan assuming it might rain.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">仮</div><div class="front-example-sentence-1">これは仮の住所です。</div>	<div class="back-main-reading">かり</div><div class="back-main-english">Temporary</div><div class="back-example-sentence-1-reading">これはかりのじゅうしょです。</div><div class="back-example-sentence-1-english">This is a temporary address.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">机</div><div class="front-example-sentence-1">机の上に本を置いた。</div>	<div class="back-main-reading">つくえ</div><div class="back-main-english">Desk</div><div class="back-example-sentence-1-reading">つくえのうえにほんをおいた。</div><div class="back-example-sentence-1-english">I put a book on the desk.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">冊子</div><div class="front-example-sentence-1">案内の冊子をもらった。</div>	<div class="back-main-reading">さっし</div><div class="back-main-english">Booklet/pamphlet</div><div class="back-example-sentence-1-reading">あんないのさっしをもらった。</div><div class="back-example-sentence-1-english">I received an information booklet.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">採点</div><div class="front-example-sentence-1">先生がテストを採点している。</div>	<div class="back-main-reading">さいてん</div><div class="back-main-english">Grading/marking</div><div class="back-example-sentence-1-reading">せんせいがテストをさいてんしている。</div><div class="back-example-sentence-1-english">The teacher is grading the test.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">採集</div><div class="front-example-sentence-1">夏休みに昆虫採集をした。</div>	<div class="back-main-reading">さいしゅう</div><div class="back-main-english">Collecting/gathering</div><div class="back-example-sentence-1-reading">なつやすみにこんちゅうさいしゅうをした。</div><div class="back-example-sentence-1-english">I collected insects during summer vacation.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">採る</div><div class="front-example-sentence-1">この方法を採ることにした。</div>	<div class="back-main-reading">とる</div><div class="back-main-english">Adopt a measure</div><div class="back-example-sentence-1-reading">このほうほうをとることにした。</div><div class="back-example-sentence-1-english">We decided to adopt this method.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">濃度</div><div class="front-example-sentence-1">塩水の濃度を測る。</div>	<div class="back-main-reading">のうど</div><div class="back-main-english">Concentration/density</div><div class="back-example-sentence-1-reading">しおみずののうどをはかる。</div><div class="back-example-sentence-1-english">I measure the concentration of the salt water.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">濃い</div><div class="front-example-sentence-1">濃いコーヒーが好きだ。</div>	<div class="back-main-reading">こい</div><div class="back-main-english">Concentrated/dark color</div><div class="back-example-sentence-1-reading">こいコーヒーがすきだ。</div><div class="back-example-sentence-1-english">I like strong coffee.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">鉛筆</div><div class="front-example-sentence-1">鉛筆で名前を書いた。</div>	<div class="back-main-reading">えんぴつ</div><div class="back-main-english">Pencil</div><div class="back-example-sentence-1-reading">えんぴつでなまえをかいた。</div><div class="back-example-sentence-1-english">I wrote my name with a pencil.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">筆記</div><div class="front-example-sentence-1">筆記試験を受けた。</div>	<div class="back-main-reading">ひっき</div><div class="back-main-english">Taking notes</div><div class="back-example-sentence-1-reading">ひっきしけんをうけた。</div><div class="back-example-sentence-1-english">I took a written exam.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">筆者</div><div class="front-example-sentence-1">この記事の筆者は有名な作家だ。</div>	<div class="back-main-reading">ひっしゃ</div><div class="back-main-english">Writer/author</div><div class="back-example-sentence-1-reading">このきじのひっしゃはゆうめいなさっかだ。</div><div class="back-example-sentence-1-english">The author of this article is a famous writer.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">筆</div><div class="front-example-sentence-1">筆で文字を書いた。</div>	<div class="back-main-reading">ふで</div><div class="back-main-english">Writing brush</div><div class="back-example-sentence-1-reading">ふででもじをかいた。</div><div class="back-example-sentence-1-english">I wrote characters with a brush.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">航空</div><div class="front-example-sentence-1">航空会社に就職した。</div>	<div class="back-main-reading">こうくう</div><div class="back-main-english">Aviation/flying</div><div class="back-example-sentence-1-reading">こうくうがいしゃにしゅうしょくした。</div><div class="back-example-sentence-1-english">I got a job at an airline company.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">運航</div><div class="front-example-sentence-1">悪天候でフェリーの運航が中止になった。</div>	<div class="back-main-reading">うんこう</div><div class="back-main-english">Operation of ships/aircraft</div><div class="back-example-sentence-1-reading">あくてんこうでフェリーのうんこうがちゅうしになった。</div><div class="back-example-sentence-1-english">Ferry service was suspended due to bad weather.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">陸</div><div class="front-example-sentence-1">船が陸に近づいた。</div>	<div class="back-main-reading">りく</div><div class="back-main-english">Land/shore</div><div class="back-example-sentence-1-reading">ふねがりくにちかづいた。</div><div class="back-example-sentence-1-english">The ship approached land.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">大陸</div><div class="front-example-sentence-1">アフリカ大陸を旅した。</div>	<div class="back-main-reading">たいりく</div><div class="back-main-english">Continent</div><div class="back-example-sentence-1-reading">アフリカたいりくをたびした。</div><div class="back-example-sentence-1-english">I traveled through the African continent.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">陸上</div><div class="front-example-sentence-1">陸上部で走っている。</div>	<div class="back-main-reading">りくじょう</div><div class="back-main-english">On the land</div><div class="back-example-sentence-1-reading">りくじょうぶではしっている。</div><div class="back-example-sentence-1-english">I run track in the athletics club.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">損</div><div class="front-example-sentence-1">このやり方では損だ。</div>	<div class="back-main-reading">そん</div><div class="back-main-english">Loss/disadvantage</div><div class="back-example-sentence-1-reading">このやりかたではそんだ。</div><div class="back-example-sentence-1-english">This method is a loss.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">損傷</div><div class="front-example-sentence-1">台風で建物が損傷した。</div>	<div class="back-main-reading">そんしょう</div><div class="back-main-english">Damage/injury</div><div class="back-example-sentence-1-reading">たいふうでたてものがそんしょうした。</div><div class="back-example-sentence-1-english">The building was damaged by the typhoon.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">損害</div><div class="front-example-sentence-1">事故の損害を保険で補った。</div>	<div class="back-main-reading">そんがい</div><div class="back-main-english">Damage/loss</div><div class="back-example-sentence-1-reading">じこのそんがいをほけんでおぎなった。</div><div class="back-example-sentence-1-english">The accident damage was covered by insurance.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">損得</div><div class="front-example-sentence-1">損得を考えずに手伝った。</div>	<div class="back-main-reading">そんとく</div><div class="back-main-english">Loss and gain</div><div class="back-example-sentence-1-reading">そんとくをかんがえずにてつだった。</div><div class="back-example-sentence-1-english">I helped without thinking about gain or loss.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">気候</div><div class="front-example-sentence-1">この地域は温暖な気候だ。</div>	<div class="back-main-reading">きこう</div><div class="back-main-english">Climate</div><div class="back-example-sentence-1-reading">このちいきはおんだんなきこうだ。</div><div class="back-example-sentence-1-english">This region has a mild climate.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">天候</div><div class="front-example-sentence-1">天候が悪くて登山を中止した。</div>	<div class="back-main-reading">てんこう</div><div class="back-main-english">Weather</div><div class="back-example-sentence-1-reading">てんこうがわるくてとざんをちゅうしした。</div><div class="back-example-sentence-1-english">We cancelled the climb due to bad weather.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">風船</div><div class="front-example-sentence-1">子どもに風船をあげた。</div>	<div class="back-main-reading">ふうせん</div><div class="back-main-english">Balloon</div><div class="back-example-sentence-1-reading">こどもにふうせんをあげた。</div><div class="back-example-sentence-1-english">I gave a balloon to the child.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">造船</div><div class="front-example-sentence-1">この町は造船業で栄えた。</div>	<div class="back-main-reading">ぞうせん</div><div class="back-main-english">Shipbuilding</div><div class="back-example-sentence-1-reading">このまちはぞうせんぎょうでさかえた。</div><div class="back-example-sentence-1-english">This town flourished through shipbuilding.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">船</div><div class="front-example-sentence-1">船で島に渡った。</div>	<div class="back-main-reading">ふね</div><div class="back-main-english">Boat/ship</div><div class="back-example-sentence-1-reading">ふねでしまにわたった。</div><div class="back-example-sentence-1-english">I crossed to the island by boat.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">船便</div><div class="front-example-sentence-1">荷物を船便で送った。</div>	<div class="back-main-reading">ふなびん</div><div class="back-main-english">Surface/sea mail</div><div class="back-example-sentence-1-reading">にもつをふなびんでおくった。</div><div class="back-example-sentence-1-english">I sent the package by sea mail.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">丸</div><div class="front-example-sentence-1">正解には丸をつける。</div>	<div class="back-main-reading">まる</div><div class="back-main-english">Circle</div><div class="back-example-sentence-1-reading">せいかいにはまるをつける。</div><div class="back-example-sentence-1-english">Mark correct answers with a circle.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">丸い</div><div class="front-example-sentence-1">丸いテーブルを買った。</div>	<div class="back-main-reading">まるい</div><div class="back-main-english">Round</div><div class="back-example-sentence-1-reading">まるいテーブルをかった。</div><div class="back-example-sentence-1-english">I bought a round table.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">混雑</div><div class="front-example-sentence-1">電車が混雑している。</div>	<div class="back-main-reading">こんざつ</div><div class="back-main-english">Confusion/congestion</div><div class="back-example-sentence-1-reading">でんしゃがこんざつしている。</div><div class="back-example-sentence-1-english">The train is crowded.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">混じる</div><div class="front-example-sentence-1">雨に雪が混じっている。</div>	<div class="back-main-reading">まじる</div><div class="back-main-english">Be mixed</div><div class="back-example-sentence-1-reading">あめにゆきがまじっている。</div><div class="back-example-sentence-1-english">Snow is mixed in with the rain.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">予想</div><div class="front-example-sentence-1">試合の結果を予想した。</div>	<div class="back-main-reading">よそう</div><div class="back-main-english">Anticipation/forecast</div><div class="back-example-sentence-1-reading">しあいのけっかをよそうした。</div><div class="back-example-sentence-1-english">I predicted the result of the match.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">想像</div><div class="front-example-sentence-1">将来の自分を想像する。</div>	<div class="back-main-reading">そうぞう</div><div class="back-main-english">Imagination/guess</div><div class="back-example-sentence-1-reading">しょうらいのじぶんをそうぞうする。</div><div class="back-example-sentence-1-english">I imagine my future self.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">感想</div><div class="front-example-sentence-1">映画の感想を話した。</div>	<div class="back-main-reading">かんそう</div><div class="back-main-english">Impressions/thoughts</div><div class="back-example-sentence-1-reading">えいがのかんそうをはなした。</div><div class="back-example-sentence-1-english">I talked about my impressions of the movie.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">理想</div><div class="front-example-sentence-1">理想の仕事を見つけた。</div>	<div class="back-main-reading">りそう</div><div class="back-main-english">Ideal</div><div class="back-example-sentence-1-reading">りそうのしごとをみつけた。</div><div class="back-example-sentence-1-english">I found my ideal job.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">事故</div><div class="front-example-sentence-1">交通事故が起きた。</div>	<div class="back-main-reading">じこ</div><div class="back-main-english">Accident</div><div class="back-example-sentence-1-reading">こうつうじこがおきた。</div><div class="back-example-sentence-1-english">A traffic accident occurred.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">故障</div><div class="front-example-sentence-1">洗濯機が故障した。</div>	<div class="back-main-reading">こしょう</div><div class="back-main-english">Breakdown/failure</div><div class="back-example-sentence-1-reading">せんたくきがこしょうした。</div><div class="back-example-sentence-1-english">The washing machine broke down.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">故郷</div><div class="front-example-sentence-1">久しぶりに故郷に帰った。</div>	<div class="back-main-reading">こきょう</div><div class="back-main-english">Hometown/birthplace</div><div class="back-example-sentence-1-reading">ひさしぶりにこきょうにかえった。</div><div class="back-example-sentence-1-english">I returned to my hometown after a long time.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">混乱</div><div class="front-example-sentence-1">事故でダイヤが混乱した。</div>	<div class="back-main-reading">こんらん</div><div class="back-main-english">Disorder/confusion</div><div class="back-example-sentence-1-reading">じこでダイヤがこんらんした。</div><div class="back-example-sentence-1-english">The train schedule was thrown into confusion by the accident.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">乱暴</div><div class="front-example-sentence-1">彼は乱暴な運転をする。</div>	<div class="back-main-reading">らんぼうな</div><div class="back-main-english">Rude/violent</div><div class="back-example-sentence-1-reading">かれはらんぼうなうんてんをする。</div><div class="back-example-sentence-1-english">He drives roughly.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">乱れる</div><div class="front-example-sentence-1">強風で髪が乱れた。</div>	<div class="back-main-reading">みだれる</div><div class="back-main-english">Fall into disorder</div><div class="back-example-sentence-1-reading">きょうふうでかみがみだれた。</div><div class="back-example-sentence-1-english">My hair was disheveled by the strong wind.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">運河</div><div class="front-example-sentence-1">運河を船が通っている。</div>	<div class="back-main-reading">うんが</div><div class="back-main-english">Canal/waterway</div><div class="back-example-sentence-1-reading">うんがをふねがとおっている。</div><div class="back-example-sentence-1-english">A boat is passing through the canal.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">河川</div><div class="front-example-sentence-1">大雨で河川が増水した。</div>	<div class="back-main-reading">かせん</div><div class="back-main-english">Rivers</div><div class="back-example-sentence-1-reading">おおあめでかせんがぞうすいした。</div><div class="back-example-sentence-1-english">Rivers swelled due to heavy rain.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">河</div><div class="front-example-sentence-1">河のほとりを歩いた。</div>	<div class="back-main-reading">かわ</div><div class="back-main-english">River/stream</div><div class="back-example-sentence-1-reading">かわのほとりをあるいた。</div><div class="back-example-sentence-1-english">I walked along the riverbank.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">輸出</div><div class="front-example-sentence-1">この製品は海外に輸出されている。</div>	<div class="back-main-reading">ゆしゅつ</div><div class="back-main-english">Exportation</div><div class="back-example-sentence-1-reading">このせいひんはかいがいにゆしゅつされている。</div><div class="back-example-sentence-1-english">This product is exported overseas.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">輸入</div><div class="front-example-sentence-1">輸入品の価格が上がった。</div>	<div class="back-main-reading">ゆにゅう</div><div class="back-main-english">Importation</div><div class="back-example-sentence-1-reading">ゆにゅうひんのかかくがあがった。</div><div class="back-example-sentence-1-english">The price of imported goods has risen.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">輸血</div><div class="front-example-sentence-1">手術で輸血が必要になった。</div>	<div class="back-main-reading">ゆけつ</div><div class="back-main-english">Blood transfusion</div><div class="back-example-sentence-1-reading">しゅじゅつでゆけつがひつようになった。</div><div class="back-example-sentence-1-english">A blood transfusion was needed during the surgery.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">輸送</div><div class="front-example-sentence-1">トラックで荷物を輸送する。</div>	<div class="back-main-reading">ゆそう</div><div class="back-main-english">Transportation</div><div class="back-example-sentence-1-reading">トラックでにもつをゆそうする。</div><div class="back-example-sentence-1-english">I transport goods by truck.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">率</div><div class="front-example-sentence-1">合格の率は低い。</div>	<div class="back-main-reading">りつ</div><div class="back-main-english">Rate/ratio</div><div class="back-example-sentence-1-reading">ごうかくのりつはひくい。</div><div class="back-example-sentence-1-english">The pass rate is low.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">確率</div><div class="front-example-sentence-1">雨が降る確率は50%だ。</div>	<div class="back-main-reading">かくりつ</div><div class="back-main-english">Probability</div><div class="back-example-sentence-1-reading">あめがふるかくりつは50パーセントだ。</div><div class="back-example-sentence-1-english">There's a 50% chance of rain.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">利率</div><div class="front-example-sentence-1">この銀行の利率は低い。</div>	<div class="back-main-reading">りりつ</div><div class="back-main-english">Interest rate</div><div class="back-example-sentence-1-reading">このぎんこうのりりつはひくい。</div><div class="back-example-sentence-1-english">This bank's interest rate is low.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">率直</div><div class="front-example-sentence-1">率直な意見を聞かせてほしい。</div>	<div class="back-main-reading">そっちょく</div><div class="back-main-english">Frankness/candor</div><div class="back-example-sentence-1-reading">そっちょくないけんをきかせてほしい。</div><div class="back-example-sentence-1-english">I want to hear your frank opinion.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">能率</div><div class="front-example-sentence-1">休憩を取ると能率が上がる。</div>	<div class="back-main-reading">のうりつ</div><div class="back-main-english">Efficiency</div><div class="back-example-sentence-1-reading">きゅうけいをとるとのうりつがあがる。</div><div class="back-example-sentence-1-english">Taking breaks improves efficiency.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">宇宙</div><div class="front-example-sentence-1">宇宙旅行が夢ではなくなった。</div>	<div class="back-main-reading">うちゅう</div><div class="back-main-english">Universe/outer space</div><div class="back-example-sentence-1-reading">うちゅうりょこうがゆめではなくなった。</div><div class="back-example-sentence-1-english">Space travel is no longer just a dream.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">一戸建て</div><div class="front-example-sentence-1">郊外に一戸建てを買った。</div>	<div class="back-main-reading">いっこだて</div><div class="back-main-english">Detached house</div><div class="back-example-sentence-1-reading">こうがいにいっこだてをかった。</div><div class="back-example-sentence-1-english">I bought a detached house in the suburbs.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">戸</div><div class="front-example-sentence-1">戸を開けて風を入れた。</div>	<div class="back-main-reading">と</div><div class="back-main-english">Door</div><div class="back-example-sentence-1-reading">とをあけてかぜをいれた。</div><div class="back-example-sentence-1-english">I opened the door to let in the breeze.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">雨戸</div><div class="front-example-sentence-1">台風に備えて雨戸を閉めた。</div>	<div class="back-main-reading">あまど</div><div class="back-main-english">Sliding storm door</div><div class="back-example-sentence-1-reading">たいふうにそなえてあまどをしめた。</div><div class="back-example-sentence-1-english">I closed the storm shutters in preparation for the typhoon.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">晴天</div><div class="front-example-sentence-1">晴天に恵まれた運動会だった。</div>	<div class="back-main-reading">せいてん</div><div class="back-main-english">Fine weather</div><div class="back-example-sentence-1-reading">せいてんにめぐまれたうんどうかいだった。</div><div class="back-example-sentence-1-english">It was a sports day blessed with clear weather.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">快晴</div><div class="front-example-sentence-1">今日は快晴だ。</div>	<div class="back-main-reading">かいせい</div><div class="back-main-english">Good weather</div><div class="back-example-sentence-1-reading">きょうはかいせいだ。</div><div class="back-example-sentence-1-english">Today is perfectly clear.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">晴れる</div><div class="front-example-sentence-1">明日は晴れるらしい。</div>	<div class="back-main-reading">はれる</div><div class="back-main-english">Be sunny</div><div class="back-example-sentence-1-reading">あしたははれるらしい。</div><div class="back-example-sentence-1-english">It seems it will be sunny tomorrow.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">素晴らしい</div><div class="front-example-sentence-1">素晴らしい景色だった。</div>	<div class="back-main-reading">すばらしい</div><div class="back-main-english">Wonderful/magnificent</div><div class="back-example-sentence-1-reading">すばらしいけしきだった。</div><div class="back-example-sentence-1-english">It was a wonderful view.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">曇り</div><div class="front-example-sentence-1">今日は曇りだ。</div>	<div class="back-main-reading">くもり</div><div class="back-main-english">Cloudy weather</div><div class="back-example-sentence-1-reading">きょうはくもりだ。</div><div class="back-example-sentence-1-english">Today is cloudy.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">曇る</div><div class="front-example-sentence-1">眼鏡が曇って見えにくい。</div>	<div class="back-main-reading">くもる</div><div class="back-main-english">Become cloudy</div><div class="back-example-sentence-1-reading">めがねがくもってみえにくい。</div><div class="back-example-sentence-1-english">My glasses fogged up and it's hard to see.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">積雪</div><div class="front-example-sentence-1">積雪で道路が通れなくなった。</div>	<div class="back-main-reading">せきせつ</div><div class="back-main-english">Snow accumulation</div><div class="back-example-sentence-1-reading">せきせつでどうろがとおれなくなった。</div><div class="back-example-sentence-1-english">The road became impassable due to snow accumulation.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">吹雪</div><div class="front-example-sentence-1">今夜は吹雪になりそうだ。</div>	<div class="back-main-reading">ふぶき</div><div class="back-main-english">Snowstorm</div><div class="back-example-sentence-1-reading">こんやはふぶきになりそうだ。</div><div class="back-example-sentence-1-english">It looks like it will be a snowstorm tonight.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">雪</div><div class="front-example-sentence-1">昨夜、雪が降った。</div>	<div class="back-main-reading">ゆき</div><div class="back-main-english">Snow</div><div class="back-example-sentence-1-reading">さくや、ゆきがふった。</div><div class="back-example-sentence-1-english">It snowed last night.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">大雪</div><div class="front-example-sentence-1">大雪で電車が止まった。</div>	<div class="back-main-reading">おおゆき</div><div class="back-main-english">Heavy snow</div><div class="back-example-sentence-1-reading">おおゆきででんしゃがとまった。</div><div class="back-example-sentence-1-english">The trains stopped due to heavy snow.</div>	kanji::w7 kanji::w7d6 jlpt::n2
