#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 7 (Sou Matome N2) — Japanese vocabulary: Kanji-only split deck, grouped by day
<div class="front-main">貝がら</div><div class="front-example-sentence-1">貝がらでアクセサリーを作った。</div>	<div class="back-main-reading">かいがら</div><div class="back-main-english">Shell</div><div class="back-example-sentence-1-reading">かいがらでアクセサリーをつくった。</div><div class="back-example-sentence-1-english">I made accessories from seashells.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">酒</div><div class="front-example-sentence-1">父はあまり酒を飲まない。</div>	<div class="back-main-reading">さけ</div><div class="back-main-english">Alcohol</div><div class="back-example-sentence-1-reading">ちちはあまりさけをのまない。</div><div class="back-example-sentence-1-english">My father doesn't drink much alcohol.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">酒屋</div><div class="front-example-sentence-1">酒屋でワインを買った。</div>	<div class="back-main-reading">さかや</div><div class="back-main-english">Liquor store</div><div class="back-example-sentence-1-reading">さかやでワインをかった。</div><div class="back-example-sentence-1-english">I bought wine at the liquor store.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">居酒屋</div><div class="front-example-sentence-1">同僚と居酒屋で飲んだ。</div>	<div class="back-main-reading">いざかや</div><div class="back-main-english">Japanese pub</div><div class="back-example-sentence-1-reading">どうりょうといざかやでのんだ。</div><div class="back-example-sentence-1-english">I drank with my coworkers at an izakaya.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">蒸発</div><div class="front-example-sentence-1">水が蒸発して量が減った。</div>	<div class="back-main-reading">じょうはつ</div><div class="back-main-english">Evaporation</div><div class="back-example-sentence-1-reading">みずがじょうはつしてりょうがへった。</div><div class="back-example-sentence-1-english">The water evaporated and the amount decreased.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">水蒸気</div><div class="front-example-sentence-1">やかんから水蒸気が出ている。</div>	<div class="back-main-reading">すいじょうき</div><div class="back-main-english">Water vapor</div><div class="back-example-sentence-1-reading">やかんからすいじょうきがでている。</div><div class="back-example-sentence-1-english">Steam is coming out of the kettle.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">蒸す</div><div class="front-example-sentence-1">野菜を蒸して食べる。</div>	<div class="back-main-reading">むす</div><div class="back-main-english">Steam</div><div class="back-example-sentence-1-reading">やさいをむしてたべる。</div><div class="back-example-sentence-1-english">I steam vegetables to eat.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">蒸し暑い</div><div class="front-example-sentence-1">梅雨の時期は蒸し暑い。</div>	<div class="back-main-reading">むしあつい</div><div class="back-main-english">Humid/sultry</div><div class="back-example-sentence-1-reading">つゆのじきはむしあつい。</div><div class="back-example-sentence-1-english">It's humid and hot during the rainy season.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">干す</div><div class="front-example-sentence-1">洗濯物を庭に干した。</div>	<div class="back-main-reading">ほす</div><div class="back-main-english">Hang/dry</div><div class="back-example-sentence-1-reading">せんたくものをにわにほした。</div><div class="back-example-sentence-1-english">I hung the laundry out to dry in the garden.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">干物</div><div class="front-example-sentence-1">朝食に干物を食べた。</div>	<div class="back-main-reading">ひもの</div><div class="back-main-english">Dried food</div><div class="back-example-sentence-1-reading">ちょうしょくにひものをたべた。</div><div class="back-example-sentence-1-english">I ate dried fish for breakfast.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">竹</div><div class="front-example-sentence-1">竹でかごを作った。</div>	<div class="back-main-reading">たけ</div><div class="back-main-english">Bamboo</div><div class="back-example-sentence-1-reading">たけでかごをつくった。</div><div class="back-example-sentence-1-english">I made a basket from bamboo.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">竹の子</div><div class="front-example-sentence-1">春には竹の子ご飯を食べる。</div>	<div class="back-main-reading">たけのこ</div><div class="back-main-english">Bamboo shoot</div><div class="back-example-sentence-1-reading">はるにはたけのこごはんをたべる。</div><div class="back-example-sentence-1-english">I eat bamboo shoot rice in spring.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">卵</div><div class="front-example-sentence-1">朝ごはんに卵を食べた。</div>	<div class="back-main-reading">たまご</div><div class="back-main-english">Egg</div><div class="back-example-sentence-1-reading">あさごはんにたまごをたべた。</div><div class="back-example-sentence-1-english">I ate an egg for breakfast.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">大根</div><div class="front-example-sentence-1">大根を煮て食べた。</div>	<div class="back-main-reading">だいこん</div><div class="back-main-english">White radish</div><div class="back-example-sentence-1-reading">だいこんをにてたべた。</div><div class="back-example-sentence-1-english">I simmered and ate the daikon radish.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">根</div><div class="front-example-sentence-1">木の根が深く伸びている。</div>	<div class="back-main-reading">ね</div><div class="back-main-english">Root</div><div class="back-example-sentence-1-reading">きのねがふかくのびている。</div><div class="back-example-sentence-1-english">The tree's roots extend deep.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">屋根</div><div class="front-example-sentence-1">屋根に雪が積もった。</div>	<div class="back-main-reading">やね</div><div class="back-main-english">Roof</div><div class="back-example-sentence-1-reading">やねにゆきがつもった。</div><div class="back-example-sentence-1-english">Snow piled up on the roof.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">材料</div><div class="front-example-sentence-1">料理の材料をそろえた。</div>	<div class="back-main-reading">ざいりょう</div><div class="back-main-english">Ingredients/materials</div><div class="back-example-sentence-1-reading">りょうりのざいりょうをそろえた。</div><div class="back-example-sentence-1-english">I gathered the ingredients for the dish.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">材質</div><div class="front-example-sentence-1">この家具の材質は木だ。</div>	<div class="back-main-reading">ざいしつ</div><div class="back-main-english">Material properties</div><div class="back-example-sentence-1-reading">このかぐのざいしつはきだ。</div><div class="back-example-sentence-1-english">The material of this furniture is wood.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">原材料</div><div class="front-example-sentence-1">このパンの原材料は小麦粉だ。</div>	<div class="back-main-reading">げんざいりょう</div><div class="back-main-english">Raw materials</div><div class="back-example-sentence-1-reading">このパンのげんざいりょうはこむぎこだ。</div><div class="back-example-sentence-1-english">The raw material of this bread is flour.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">教材</div><div class="front-example-sentence-1">新しい教材を使って授業をする。</div>	<div class="back-main-reading">きょうざい</div><div class="back-main-english">Teaching materials</div><div class="back-example-sentence-1-reading">あたらしいきょうざいをつかってじゅぎょうをする。</div><div class="back-example-sentence-1-english">We teach the class using new teaching materials.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">植物</div><div class="front-example-sentence-1">この植物は日光を好む。</div>	<div class="back-main-reading">しょくぶつ</div><div class="back-main-english">Plant</div><div class="back-example-sentence-1-reading">このしょくぶつはにっこうをこのむ。</div><div class="back-example-sentence-1-english">This plant prefers sunlight.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">植木</div><div class="front-example-sentence-1">庭に植木を置いた。</div>	<div class="back-main-reading">うえき</div><div class="back-main-english">Potted plants</div><div class="back-example-sentence-1-reading">にわにうえきをおいた。</div><div class="back-example-sentence-1-english">I put potted plants in the garden.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">植える</div><div class="front-example-sentence-1">木を庭に植えた。</div>	<div class="back-main-reading">うえる</div><div class="back-main-english">Plant/grow</div><div class="back-example-sentence-1-reading">きをにわにうえた。</div><div class="back-example-sentence-1-english">I planted a tree in the garden.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">砂糖</div><div class="front-example-sentence-1">コーヒーに砂糖を入れた。</div>	<div class="back-main-reading">さとう</div><div class="back-main-english">Sugar</div><div class="back-example-sentence-1-reading">コーヒーにさとうをいれた。</div><div class="back-example-sentence-1-english">I put sugar in the coffee.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">砂漠</div><div class="front-example-sentence-1">砂漠を旅した。</div>	<div class="back-main-reading">さばく</div><div class="back-main-english">Desert</div><div class="back-example-sentence-1-reading">さばくをたびした。</div><div class="back-example-sentence-1-english">I traveled through the desert.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">砂</div><div class="front-example-sentence-1">子どもが砂で遊んでいる。</div>	<div class="back-main-reading">すな</div><div class="back-main-english">Sand</div><div class="back-example-sentence-1-reading">こどもがすなであそんでいる。</div><div class="back-example-sentence-1-english">Children are playing with sand.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">牛乳</div><div class="front-example-sentence-1">毎朝、牛乳を飲む。</div>	<div class="back-main-reading">ぎゅうにゅう</div><div class="back-main-english">Milk</div><div class="back-example-sentence-1-reading">まいあさ、ぎゅうにゅうをのむ。</div><div class="back-example-sentence-1-english">I drink milk every morning.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">乳児</div><div class="front-example-sentence-1">乳児の世話をする。</div>	<div class="back-main-reading">にゅうじ</div><div class="back-main-english">Baby</div><div class="back-example-sentence-1-reading">にゅうじのせわをする。</div><div class="back-example-sentence-1-english">I take care of an infant.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">乳製品</div><div class="front-example-sentence-1">乳製品をよく食べる。</div>	<div class="back-main-reading">にゅうせいひん</div><div class="back-main-english">Dairy products</div><div class="back-example-sentence-1-reading">にゅうせいひんをよくたべる。</div><div class="back-example-sentence-1-english">I often eat dairy products.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">乳</div><div class="front-example-sentence-1">赤ちゃんは母の乳を飲む。</div>	<div class="back-main-reading">ちち</div><div class="back-main-english">Milk/breasts</div><div class="back-example-sentence-1-reading">あかちゃんははははのちちをのむ。</div><div class="back-example-sentence-1-english">The baby drinks its mother's milk.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">含む</div><div class="front-example-sentence-1">この価格には税金が含まれている。</div>	<div class="back-main-reading">ふくむ</div><div class="back-main-english">Be included</div><div class="back-example-sentence-1-reading">このかかくにはぜいきんがふくまれている。</div><div class="back-example-sentence-1-english">This price includes tax.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">含める</div><div class="front-example-sentence-1">私を含めて5人が参加した。</div>	<div class="back-main-reading">ふくめる</div><div class="back-main-english">Include</div><div class="back-example-sentence-1-reading">わたしをふくめて5にんがさんかした。</div><div class="back-example-sentence-1-english">Five people, including myself, participated.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">炭水化物</div><div class="front-example-sentence-1">炭水化物の取りすぎに注意する。</div>	<div class="back-main-reading">たんすいかぶつ</div><div class="back-main-english">Carbohydrate</div><div class="back-example-sentence-1-reading">たんすいかぶつのとりすぎにちゅういする。</div><div class="back-example-sentence-1-english">I'm careful not to eat too many carbohydrates.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">石炭</div><div class="front-example-sentence-1">昔は石炭で電気を作っていた。</div>	<div class="back-main-reading">せきたん</div><div class="back-main-english">Coal</div><div class="back-example-sentence-1-reading">むかしはせきたんででんきをつくっていた。</div><div class="back-example-sentence-1-english">In the past, electricity was made from coal.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">炭</div><div class="front-example-sentence-1">炭で肉を焼いた。</div>	<div class="back-main-reading">すみ</div><div class="back-main-english">Charcoal</div><div class="back-example-sentence-1-reading">すみでにくをやいた。</div><div class="back-example-sentence-1-english">I grilled the meat over charcoal.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">脂肪</div><div class="front-example-sentence-1">脂肪の少ない肉を選ぶ。</div>	<div class="back-main-reading">しぼう</div><div class="back-main-english">Fat/grease</div><div class="back-example-sentence-1-reading">しぼうのすくないにくをえらぶ。</div><div class="back-example-sentence-1-english">I choose meat with less fat.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">脂質</div><div class="front-example-sentence-1">食品の脂質を確認する。</div>	<div class="back-main-reading">ししつ</div><div class="back-main-english">Lipids/fats</div><div class="back-example-sentence-1-reading">しょくひんのししつをかくにんする。</div><div class="back-example-sentence-1-english">I check the lipid content of food.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">油脂</div><div class="front-example-sentence-1">この製品には植物性の油脂が使われている。</div>	<div class="back-main-reading">ゆし</div><div class="back-main-english">Fats and oils</div><div class="back-example-sentence-1-reading">このせいひんにはしょくぶつせいのゆしがつかわれている。</div><div class="back-example-sentence-1-english">This product uses vegetable fats and oils.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">脂</div><div class="front-example-sentence-1">この肉は脂が多い。</div>	<div class="back-main-reading">あぶら</div><div class="back-main-english">Fat/lard</div><div class="back-example-sentence-1-reading">このにくはあぶらがおおい。</div><div class="back-example-sentence-1-english">This meat has a lot of fat.</div>	kanji::w7 kanji::w7d3 jlpt::n2
<div class="front-main">封筒</div><div class="front-example-sentence-1">手紙を封筒に入れた。</div>	<div class="back-main-reading">ふうとう</div><div class="back-main-english">Envelope</div><div class="back-example-sentence-1-reading">てがみをふうとうにいれた。</div><div class="back-example-sentence-1-english">I put the letter in an envelope.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">水筒</div><div class="front-example-sentence-1">遠足に水筒を持っていった。</div>	<div class="back-main-reading">すいとう</div><div class="back-main-english">Canteen/water bottle</div><div class="back-example-sentence-1-reading">えんそくにすいとうをもっていった。</div><div class="back-example-sentence-1-english">I brought a water bottle on the excursion.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">筒</div><div class="front-example-sentence-1">紙を筒の形に丸めた。</div>	<div class="back-main-reading">つつ</div><div class="back-main-english">Pipe/tube</div><div class="back-example-sentence-1-reading">かみをつつのかたちにまるめた。</div><div class="back-example-sentence-1-english">I rolled the paper into a tube shape.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">卒業</div><div class="front-example-sentence-1">来年、大学を卒業する。</div>	<div class="back-main-reading">そつぎょう</div><div class="back-main-english">Graduation</div><div class="back-example-sentence-1-reading">らいねん、だいがくをそつぎょうする。</div><div class="back-example-sentence-1-english">I will graduate from university next year.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">卒業証明書</div><div class="front-example-sentence-1">就職のために卒業証明書が必要だ。</div>	<div class="back-main-reading">そつぎょうしょうめいしょ</div><div class="back-main-english">Diploma</div><div class="back-example-sentence-1-reading">しゅうしょくのためにそつぎょうしょうめいしょがひつようだ。</div><div class="back-example-sentence-1-english">A diploma is needed for employment.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">成績</div><div class="front-example-sentence-1">今学期の成績が良かった。</div>	<div class="back-main-reading">せいせき</div><div class="back-main-english">Results/record</div><div class="back-example-sentence-1-reading">こんがっきのせいせきがよかった。</div><div class="back-example-sentence-1-english">My grades this semester were good.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">実績</div><div class="front-example-sentence-1">この会社は営業の実績がある。</div>	<div class="back-main-reading">じっせき</div><div class="back-main-english">Actual results/achievement</div><div class="back-example-sentence-1-reading">このかいしゃはえいぎょうのじっせきがある。</div><div class="back-example-sentence-1-english">This company has a track record in sales.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">業績</div><div class="front-example-sentence-1">会社の業績が伸びている。</div>	<div class="back-main-reading">ぎょうせき</div><div class="back-main-english">Achievement/business results</div><div class="back-example-sentence-1-reading">かいしゃのぎょうせきがのびている。</div><div class="back-example-sentence-1-english">The company's business performance is improving.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">論文</div><div class="front-example-sentence-1">卒業論文を書いている。</div>	<div class="back-main-reading">ろんぶん</div><div class="back-main-english">Thesis/treatise</div><div class="back-example-sentence-1-reading">そつぎょうろんぶんをかいている。</div><div class="back-example-sentence-1-english">I'm writing my graduation thesis.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">結論</div><div class="front-example-sentence-1">会議で結論が出た。</div>	<div class="back-main-reading">けつろん</div><div class="back-main-english">Conclusion</div><div class="back-example-sentence-1-reading">かいぎでけつろんがでた。</div><div class="back-example-sentence-1-english">A conclusion was reached at the meeting.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">議論</div><div class="front-example-sentence-1">その問題について議論した。</div>	<div class="back-main-reading">ぎろん</div><div class="back-main-english">Argument/discussion</div><div class="back-example-sentence-1-reading">そのもんだいについてぎろんした。</div><div class="back-example-sentence-1-english">We discussed that issue.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">志望</div><div class="front-example-sentence-1">第一志望の大学に合格した。</div>	<div class="back-main-reading">しぼう</div><div class="back-main-english">Wish/desire</div><div class="back-example-sentence-1-reading">だいいちしぼうのだいがくにごうかくした。</div><div class="back-example-sentence-1-english">I passed the entrance exam for my first-choice university.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">意志</div><div class="front-example-sentence-1">彼は意志が強い。</div>	<div class="back-main-reading">いし</div><div class="back-main-english">Will/volition</div><div class="back-example-sentence-1-reading">かれはいしがつよい。</div><div class="back-example-sentence-1-english">He has a strong will.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">記述</div><div class="front-example-sentence-1">試験は記述式だった。</div>	<div class="back-main-reading">きじゅつ</div><div class="back-main-english">Description</div><div class="back-example-sentence-1-reading">しけんはきじゅつしきだった。</div><div class="back-example-sentence-1-english">The exam was in written-answer format.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">口述</div><div class="front-example-sentence-1">口述試験を受けた。</div>	<div class="back-main-reading">こうじゅつ</div><div class="back-main-english">Verbal statement</div><div class="back-example-sentence-1-reading">こうじゅつしけんをうけた。</div><div class="back-example-sentence-1-english">I took an oral exam.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">述べる</div><div class="front-example-sentence-1">自分の意見を述べた。</div>	<div class="back-main-reading">のべる</div><div class="back-main-english">State/mention</div><div class="back-example-sentence-1-reading">じぶんのいけんをのべた。</div><div class="back-example-sentence-1-english">I stated my own opinion.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">結構</div><div class="front-example-sentence-1">この案で結構です。</div>	<div class="back-main-reading">けっこう</div><div class="back-main-english">Splendid/nice</div><div class="back-example-sentence-1-reading">このあんでけっこうです。</div><div class="back-example-sentence-1-english">This proposal is fine.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">構成</div><div class="front-example-sentence-1">この論文は構成が良い。</div>	<div class="back-main-reading">こうせい</div><div class="back-main-english">Composition</div><div class="back-example-sentence-1-reading">このろんぶんはこうせいがいい。</div><div class="back-example-sentence-1-english">This paper is well-structured.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">構内</div><div class="front-example-sentence-1">大学の構内を歩いた。</div>	<div class="back-main-reading">こうない</div><div class="back-main-english">Campus/grounds</div><div class="back-example-sentence-1-reading">だいがくのこうないをあるいた。</div><div class="back-example-sentence-1-english">I walked around the university campus.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">構う</div><div class="front-example-sentence-1">私に構わず先に行ってください。</div>	<div class="back-main-reading">かまう</div><div class="back-main-english">Mind/care about</div><div class="back-example-sentence-1-reading">わたしにかまわずさきにいってください。</div><div class="back-example-sentence-1-english">Don't worry about me, please go ahead.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">遅刻</div><div class="front-example-sentence-1">電車が遅れて遅刻した。</div>	<div class="back-main-reading">ちこく</div><div class="back-main-english">Tardiness</div><div class="back-example-sentence-1-reading">でんしゃがおくれてちこくした。</div><div class="back-example-sentence-1-english">The train was delayed and I was late.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">遅い</div><div class="front-example-sentence-1">今日は帰りが遅い。</div>	<div class="back-main-reading">おそい</div><div class="back-main-english">Slow/late</div><div class="back-example-sentence-1-reading">きょうはかえりがおそい。</div><div class="back-example-sentence-1-english">I'm coming home late today.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">遅れる</div><div class="front-example-sentence-1">会議の開始が遅れた。</div>	<div class="back-main-reading">おくれる</div><div class="back-main-english">Be late</div><div class="back-example-sentence-1-reading">かいぎのかいしがおくれた。</div><div class="back-example-sentence-1-english">The start of the meeting was delayed.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">仮名</div><div class="front-example-sentence-1">日本語には漢字と仮名がある。</div>	<div class="back-main-reading">かな</div><div class="back-main-english">Japanese syllabary</div><div class="back-example-sentence-1-reading">にほんごにはかんじとかながある。</div><div class="back-example-sentence-1-english">Japanese has kanji and kana.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">振り仮名</div><div class="front-example-sentence-1">難しい漢字に振り仮名をつけた。</div>	<div class="back-main-reading">ふりがな</div><div class="back-main-english">Kana over kanji</div><div class="back-example-sentence-1-reading">むずかしいかんじにふりがなをつけた。</div><div class="back-example-sentence-1-english">I added furigana to the difficult kanji.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">仮定</div><div class="front-example-sentence-1">もし雨だったらと仮定して計画を立てた。</div>	<div class="back-main-reading">かてい</div><div class="back-main-english">Assumption</div><div class="back-example-sentence-1-reading">もしあめだったらとかていしてけいかくをたてた。</div><div class="back-example-sentence-1-english">I made a plan assuming it might rain.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">仮</div><div class="front-example-sentence-1">これは仮の住所です。</div>	<div class="back-main-reading">かり</div><div class="back-main-english">Temporary</div><div class="back-example-sentence-1-reading">これはかりのじゅうしょです。</div><div class="back-example-sentence-1-english">This is a temporary address.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">机</div><div class="front-example-sentence-1">机の上に本を置いた。</div>	<div class="back-main-reading">つくえ</div><div class="back-main-english">Desk</div><div class="back-example-sentence-1-reading">つくえのうえにほんをおいた。</div><div class="back-example-sentence-1-english">I put a book on the desk.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">冊子</div><div class="front-example-sentence-1">案内の冊子をもらった。</div>	<div class="back-main-reading">さっし</div><div class="back-main-english">Booklet/pamphlet</div><div class="back-example-sentence-1-reading">あんないのさっしをもらった。</div><div class="back-example-sentence-1-english">I received an information booklet.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">採点</div><div class="front-example-sentence-1">先生がテストを採点している。</div>	<div class="back-main-reading">さいてん</div><div class="back-main-english">Grading/marking</div><div class="back-example-sentence-1-reading">せんせいがテストをさいてんしている。</div><div class="back-example-sentence-1-english">The teacher is grading the test.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">採集</div><div class="front-example-sentence-1">夏休みに昆虫採集をした。</div>	<div class="back-main-reading">さいしゅう</div><div class="back-main-english">Collecting/gathering</div><div class="back-example-sentence-1-reading">なつやすみにこんちゅうさいしゅうをした。</div><div class="back-example-sentence-1-english">I collected insects during summer vacation.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">採る</div><div class="front-example-sentence-1">この方法を採ることにした。</div>	<div class="back-main-reading">とる</div><div class="back-main-english">Adopt a measure</div><div class="back-example-sentence-1-reading">このほうほうをとることにした。</div><div class="back-example-sentence-1-english">We decided to adopt this method.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">濃度</div><div class="front-example-sentence-1">塩水の濃度を測る。</div>	<div class="back-main-reading">のうど</div><div class="back-main-english">Concentration/density</div><div class="back-example-sentence-1-reading">しおみずののうどをはかる。</div><div class="back-example-sentence-1-english">I measure the concentration of the salt water.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">濃い</div><div class="front-example-sentence-1">濃いコーヒーが好きだ。</div>	<div class="back-main-reading">こい</div><div class="back-main-english">Concentrated/dark color</div><div class="back-example-sentence-1-reading">こいコーヒーがすきだ。</div><div class="back-example-sentence-1-english">I like strong coffee.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">鉛筆</div><div class="front-example-sentence-1">鉛筆で名前を書いた。</div>	<div class="back-main-reading">えんぴつ</div><div class="back-main-english">Pencil</div><div class="back-example-sentence-1-reading">えんぴつでなまえをかいた。</div><div class="back-example-sentence-1-english">I wrote my name with a pencil.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">筆記</div><div class="front-example-sentence-1">筆記試験を受けた。</div>	<div class="back-main-reading">ひっき</div><div class="back-main-english">Taking notes</div><div class="back-example-sentence-1-reading">ひっきしけんをうけた。</div><div class="back-example-sentence-1-english">I took a written exam.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">筆者</div><div class="front-example-sentence-1">この記事の筆者は有名な作家だ。</div>	<div class="back-main-reading">ひっしゃ</div><div class="back-main-english">Writer/author</div><div class="back-example-sentence-1-reading">このきじのひっしゃはゆうめいなさっかだ。</div><div class="back-example-sentence-1-english">The author of this article is a famous writer.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">筆</div><div class="front-example-sentence-1">筆で文字を書いた。</div>	<div class="back-main-reading">ふで</div><div class="back-main-english">Writing brush</div><div class="back-example-sentence-1-reading">ふででもじをかいた。</div><div class="back-example-sentence-1-english">I wrote characters with a brush.</div>	kanji::w7 kanji::w7d4 jlpt::n2
<div class="front-main">航空</div><div class="front-example-sentence-1">航空会社に就職した。</div>	<div class="back-main-reading">こうくう</div><div class="back-main-english">Aviation/flying</div><div class="back-example-sentence-1-reading">こうくうがいしゃにしゅうしょくした。</div><div class="back-example-sentence-1-english">I got a job at an airline company.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">運航</div><div class="front-example-sentence-1">悪天候でフェリーの運航が中止になった。</div>	<div class="back-main-reading">うんこう</div><div class="back-main-english">Operation of ships/aircraft</div><div class="back-example-sentence-1-reading">あくてんこうでフェリーのうんこうがちゅうしになった。</div><div class="back-example-sentence-1-english">Ferry service was suspended due to bad weather.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">陸</div><div class="front-example-sentence-1">船が陸に近づいた。</div>	<div class="back-main-reading">りく</div><div class="back-main-english">Land/shore</div><div class="back-example-sentence-1-reading">ふねがりくにちかづいた。</div><div class="back-example-sentence-1-english">The ship approached land.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">大陸</div><div class="front-example-sentence-1">アフリカ大陸を旅した。</div>	<div class="back-main-reading">たいりく</div><div class="back-main-english">Continent</div><div class="back-example-sentence-1-reading">アフリカたいりくをたびした。</div><div class="back-example-sentence-1-english">I traveled through the African continent.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">陸上</div><div class="front-example-sentence-1">陸上部で走っている。</div>	<div class="back-main-reading">りくじょう</div><div class="back-main-english">On the land</div><div class="back-example-sentence-1-reading">りくじょうぶではしっている。</div><div class="back-example-sentence-1-english">I run track in the athletics club.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">損</div><div class="front-example-sentence-1">このやり方では損だ。</div>	<div class="back-main-reading">そん</div><div class="back-main-english">Loss/disadvantage</div><div class="back-example-sentence-1-reading">このやりかたではそんだ。</div><div class="back-example-sentence-1-english">This method is a loss.</div>	kanji::w7 kanji::w7d5 jlpt::n2
